Player Name,Club Name,Performance,Aerial Duels,,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov
Riccardo Marchizza,Frosinone,it ITA,DF,25,14.4,1,0,0,7,3,0,24,9,7,0,0,0,43,9,12,42.9,Matches
Nadir Zortea,Frosinone,it ITA,DF,24,14.0,3,0,0,15,14,0,74,4,14,0,0,0,53,11,21,34.4,Matches
Emanuele Valeri,Frosinone,it ITA,DF,24,13.1,3,0,0,12,8,0,73,9,16,1,0,0,62,9,9,50.0,Matches
Abdou Harroui,Frosinone,nl NED,"MF,FW",25,13.1,3,0,0,21,19,1,12,6,13,0,0,0,53,12,8,60.0,Matches
Reinier,Frosinone,br BRA,"MF,FW",21,12.2,3,0,0,17,10,1,13,10,11,0,0,0,54,9,18,33.3,Matches
Michele Cerofolini,Frosinone,it ITA,GK,24,10.8,1,0,0,1,0,0,0,0,0,0,1,1,8,1,0,100.0,Matches
Kaio Jorge,Frosinone,br BRA,FW,21,10.2,2,0,0,8,11,2,4,2,4,0,0,0,29,8,23,25.8,Matches
Luca Garritano,Frosinone,it ITA,"MF,DF",29,7.6,1,0,0,6,8,0,20,4,7,0,0,0,34,3,7,30.0,Matches
Arijon Ibrahimović,Frosinone,de GER,"FW,DF",17,6.6,2,0,0,4,5,2,7,2,7,0,0,0,19,5,8,38.5,Matches
Jaime Báez,Frosinone,uy URU,"FW,MF",28,6.4,1,0,0,7,16,6,25,4,2,1,0,0,29,4,5,44.4,Matches
Marvin Cuni,Frosinone,al ALB,FW,22,6.2,0,0,0,14,12,3,4,1,3,2,0,0,18,16,33,32.7,Matches
Giuseppe Caso,Frosinone,it ITA,"FW,MF",24,6.1,3,0,0,5,17,1,5,1,6,1,0,0,13,0,2,0.0,Matches
Mateus Lusuardi,Frosinone,br BRA,DF,19,4.4,1,0,0,2,0,0,1,5,4,0,1,0,7,3,1,75.0,Matches
Mehdi Bourabia,Frosinone,ma MAR,MF,31,3.8,2,0,0,7,3,1,2,2,5,0,2,0,19,2,3,40.0,Matches
Kevin Bonifazi,Frosinone,it ITA,DF,27,3.6,0,0,0,4,1,0,1,3,3,0,0,0,15,6,7,46.2,Matches
Demba Seck,Frosinone,sn SEN,"FW,MF",22,3.3,0,0,0,9,7,2,2,1,4,0,0,0,9,3,7,30.0,Matches
Giorgi Kvernadze,Frosinone,ge GEO,"FW,DF",20,2.1,1,0,0,7,3,0,9,2,0,0,0,0,4,0,0,,Matches
Farés Ghedjemis,Frosinone,fr FRA,"FW,MF",20,2.0,1,0,0,2,0,1,6,1,0,0,0,0,10,1,2,33.3,Matches
Gennaro Borrelli,Frosinone,it ITA,FW,23,1.0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0.0,Matches
Karlo Lulić,Frosinone,hr CRO,MF,27,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0,Matches
Luigi Canotto,Frosinone,it ITA,FW,29,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
Przemysław Szymiński,Frosinone,pl POL,MF,29,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Rubén Alcaraz,Cádiz,es ESP,MF,32,34.8,14,0,0,84,71,1,36,33,59,0,0,0,234,47,49,49.0,Matches
Jeremías Ledesma,Cádiz,ar ARG,GK,30,33.9,0,0,0,1,5,0,0,0,1,0,0,0,54,6,3,66.7,Matches
Chris Ramos,Cádiz,es ESP,"FW,MF",26,29.0,5,0,0,61,46,12,12,9,15,2,0,0,60,172,164,51.2,Matches
Isaac Carcelen,Cádiz,es ESP,DF,30,29.0,2,0,0,16,44,5,67,27,31,0,0,0,129,22,36,37.9,Matches
Fali,Cádiz,es ESP,DF,29,28.3,12,0,0,23,19,0,10,27,26,0,0,0,127,39,39,50.0,Matches
Javi Hernández ,Cádiz,es ESP,DF,25,27.9,10,0,0,45,19,1,127,19,24,0,0,0,139,31,27,53.4,Matches
Roberto Navarro,Cádiz,es ESP,"MF,FW",21,21.7,0,1,0,15,29,4,103,19,29,0,0,0,125,12,19,38.7,Matches
Víctor Chust,Cádiz,es ESP,DF,23,21.7,4,2,0,15,6,0,3,11,18,0,0,0,83,26,25,51.0,Matches
Gonzalo Escalante,Cádiz,ar ARG,MF,30,18.9,2,1,0,31,14,2,5,26,24,0,0,0,91,31,30,50.8,Matches
Iván Alejo,Cádiz,es ESP,MF,28,18.8,17,0,0,49,49,9,151,7,23,0,1,0,87,15,18,45.5,Matches
Rubén Sobrino,Cádiz,es ESP,"MF,FW",31,18.4,8,1,0,46,31,7,23,16,28,0,0,0,112,22,22,50.0,Matches
Lucas,Cádiz,br BRA,DF,22,18.1,6,0,0,12,6,2,77,17,28,0,0,0,92,11,23,32.4,Matches
Roger Martí,Cádiz,es ESP,FW,32,15.1,3,0,0,34,28,9,9,7,6,0,0,0,58,17,34,33.3,Matches
Álex Fernández,Cádiz,es ESP,MF,30,14.3,3,0,0,5,16,0,35,15,9,0,0,0,82,13,16,44.8,Matches
Maxi Gómez,Cádiz,uy URU,FW,26,13.2,2,0,0,20,34,14,22,3,4,0,0,0,15,71,69,50.7,Matches
Juanmi,Cádiz,es ESP,FW,30,9.7,3,0,0,24,11,13,2,6,4,0,0,0,39,8,25,24.2,Matches
Rominigue Kouamé,Cádiz,ml MLI,MF,26,9.1,2,0,0,11,9,1,1,13,9,0,0,0,60,19,13,59.4,Matches
Joseba Zaldúa,Cádiz,es ESP,DF,31,8.8,3,0,0,15,5,2,19,5,13,0,0,1,24,10,5,66.7,Matches
Darwin Machís,Cádiz,ve VEN,MF,30,8.7,0,1,0,12,14,2,64,4,14,0,0,0,53,3,10,23.1,Matches
Jorge Meré,Cádiz,es ESP,DF,26,8.5,0,0,0,1,4,0,1,11,7,0,0,0,38,8,11,42.1,Matches
Luis Hernández,Cádiz,es ESP,DF,34,8.0,4,0,0,8,0,0,2,8,3,0,0,0,24,9,2,81.8,Matches
Sergi Guardiola,Cádiz,es ESP,"FW,MF",32,6.5,1,0,0,19,24,3,19,0,8,0,0,0,27,5,10,33.3,Matches
Aiham Ousou,Cádiz,sy SYR,DF,23,4.8,0,0,0,4,6,0,0,7,5,0,0,0,26,8,7,53.3,Matches
David Gil,Cádiz,es ESP,GK,29,4.1,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,100.0,Matches
Brian Ocampo,Cádiz,uy URU,"MF,FW",24,3.5,2,0,0,10,13,0,24,3,4,0,0,0,23,4,3,57.1,Matches
Mamadou Mbaye,Cádiz,sn SEN,DF,25,3.5,2,0,0,6,2,0,0,6,3,0,1,0,10,9,5,64.3,Matches
Fede San Emeterio,Cádiz,es ESP,MF,26,2.2,1,1,0,10,3,0,1,3,6,0,0,0,5,3,4,42.9,Matches
Álvaro Negredo,Cádiz,es ESP,"FW,MF",37,1.6,0,0,0,0,2,3,2,1,1,0,0,0,2,3,1,75.0,Matches
Diadie Samassékou,Cádiz,ml MLI,MF,27,1.0,0,0,0,2,0,0,0,3,3,0,0,0,6,3,2,60.0,Matches
José Mari,Cádiz,es ESP,"MF,FW",35,1.0,1,0,0,3,5,0,1,2,1,0,0,0,3,0,0,,Matches
Victor Wehbi,Cádiz,br BRA,GK,20,1.0,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Moussa Diakité,Cádiz,ml MLI,MF,19,0.5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,Matches
Karl Etta,Cádiz,cm CMR,FW,19,0.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,Matches
Milutin Osmajić,Cádiz,me MNE,MF,24,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Borja Vázquez,Cádiz,es ESP,FW,18,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Alexandre Oukidja,Metz,dz ALG,GK,35,34.2,3,0,0,1,7,0,0,3,1,0,1,0,22,12,2,85.7,Matches
Danley Jean-Jacques,Metz,ht HAI,MF,23,30.2,5,0,0,49,23,2,20,44,29,0,0,0,126,23,45,33.8,Matches
Matthieu Udol,Metz,fr FRA,DF,27,30.0,5,0,0,28,20,1,73,50,37,0,0,0,149,27,40,40.3,Matches
Ismaël Traoré,Metz,ci CIV,DF,36,25.7,2,0,0,25,4,0,0,33,13,0,1,0,108,23,33,41.1,Matches
Lamine Camara,Metz,sn SEN,MF,19,25.1,3,0,0,45,45,1,119,28,42,0,0,0,180,11,26,29.7,Matches
Maxime Colin,Metz,fr FRA,DF,31,21.4,3,0,0,12,8,0,34,21,23,1,0,0,83,23,14,62.2,Matches
Kévin Van Den Kerkhof,Metz,dz ALG,"FW,MF",27,21.3,2,0,0,8,10,6,128,11,24,0,0,0,90,10,27,27.0,Matches
Fali Candé,Metz,gw GNB,DF,25,20.5,4,0,0,14,16,0,8,20,19,1,2,0,93,30,22,57.7,Matches
Georges Mikautadze,Metz,ge GEO,FW,22,19.4,0,1,0,13,26,1,34,8,3,0,0,0,69,14,46,23.3,Matches
Christophe Hérelle,Metz,mq MTQ,DF,30,19.0,4,1,0,14,33,0,1,19,16,0,0,0,77,17,16,51.5,Matches
Kévin N'Doram,Metz,fr FRA,MF,27,18.5,4,0,0,31,22,0,2,30,23,0,0,0,59,24,14,63.2,Matches
Cheikh Tidiane Sabaly,Metz,sn SEN,"FW,MF",24,15.8,4,0,0,25,27,6,16,12,20,1,1,0,86,5,17,22.7,Matches
Arthur Atta,Metz,fr FRA,"MF,FW",20,11.3,0,0,0,18,13,4,10,10,16,0,0,0,54,11,19,36.7,Matches
Koffi Kouao,Metz,ci CIV,DF,25,10.6,2,0,0,18,5,1,22,14,15,0,0,0,52,13,6,68.4,Matches
Sadibou Sané,Metz,sn SEN,DF,19,10.3,1,0,0,10,5,1,8,9,13,0,0,0,28,13,12,52.0,Matches
Ablie Jallow,Metz,gm GAM,"MF,FW",24,10.2,1,0,0,8,14,0,23,8,5,0,0,0,49,5,18,21.7,Matches
Papa Amadou Diallo,Metz,sn SEN,FW,19,10.1,1,0,0,10,12,4,14,11,8,0,0,0,59,30,36,45.5,Matches
Joel Asoro,Metz,se SWE,"FW,MF",24,9.9,2,0,0,19,22,4,20,8,9,1,1,0,32,17,15,53.1,Matches
Simon Elisor,Metz,fr FRA,FW,24,8.5,1,0,0,17,16,4,4,0,2,1,0,0,20,35,47,42.7,Matches
Joseph Nduquidi,Metz,fr FRA,"MF,DF",18,8.3,2,0,0,13,13,0,0,11,4,0,0,0,35,6,14,30.0,Matches
Didier Lamkel Zé,Metz,cm CMR,"FW,MF",26,6.1,1,0,0,14,11,3,13,0,2,0,0,0,26,13,21,38.2,Matches
Benjamin Tetteh,Metz,gh GHA,"FW,MF",26,4.0,2,0,0,4,4,7,2,1,8,0,0,0,8,8,19,29.6,Matches
Oscar Estupiñan,Metz,co COL,FW,26,2.9,0,0,0,6,3,1,1,0,4,0,0,0,11,11,11,50.0,Matches
Malick Mbaye,Metz,sn SEN,"MF,FW",19,2.5,1,0,0,6,5,0,20,2,4,0,0,0,7,1,7,12.5,Matches
Abou Lô,Metz,sn SEN,"MF,DF",23,2.2,0,1,0,3,2,0,0,4,1,0,0,0,10,2,2,50.0,Matches
Habib Maïga,Metz,ci CIV,"MF,FW",27,1.6,0,0,0,4,2,0,1,4,2,0,0,0,17,2,1,66.7,Matches
Ibou Sané,Metz,sn SEN,"MF,FW",18,1.5,1,0,0,5,2,1,4,1,4,0,0,0,10,1,2,33.3,Matches
Youssef Maziz,Metz,fr FRA,"FW,MF",25,1.4,0,0,0,1,2,0,4,1,0,0,0,0,6,2,2,50.0,Matches
Jean Frederic N'Guessan,Metz,ci CIV,"MF,FW",20,1.3,0,0,0,10,5,0,2,1,1,0,0,0,8,1,0,100.0,Matches
Guillaume Dietsch,Metz,fr FRA,GK,22,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Yvon Mvogo,Lorient,ch SUI,GK,29,34.0,1,0,0,0,3,0,0,0,0,0,0,0,28,5,1,83.3,Matches
Laurent Abergel,Lorient,fr FRA,MF,30,32.8,4,0,0,39,37,1,35,62,53,0,0,0,226,15,14,51.7,Matches
Julien Ponceau,Lorient,fr FRA,MF,22,25.9,5,0,0,32,37,5,56,19,15,0,0,0,145,10,28,26.3,Matches
Montassar Talbi,Lorient,tn TUN,DF,25,24.5,2,0,0,18,8,1,3,32,22,0,0,0,116,51,37,58.0,Matches
Souleymane Touré,Lorient,fr FRA,DF,20,22.8,6,0,0,36,15,0,5,36,12,0,1,0,87,43,16,72.9,Matches
Julien Laporte,Lorient,fr FRA,DF,29,20.7,4,0,0,20,9,1,1,13,15,0,1,0,73,38,34,52.8,Matches
Théo Le Bris,Lorient,fr FRA,"DF,MF",20,17.8,2,0,0,7,13,0,37,15,24,0,0,0,61,7,11,38.9,Matches
Romain Faivre,Lorient,fr FRA,"MF,FW",25,16.1,1,0,0,5,47,1,38,7,6,0,0,0,85,3,8,27.3,Matches
Tiemoué Bakayoko,Lorient,fr FRA,MF,28,15.1,5,0,0,25,23,2,1,27,17,0,0,0,94,24,17,58.5,Matches
Formose Mendy,Lorient,sn SEN,DF,22,14.0,6,0,0,16,11,0,13,20,19,0,2,1,90,43,15,74.1,Matches
Nathaniel Adjei,Lorient,gh GHA,DF,20,13.8,2,0,0,10,12,2,2,18,9,0,0,0,60,30,22,57.7,Matches
Darlin Yongwa,Lorient,cm CMR,DF,22,12.9,3,0,0,21,32,3,76,15,23,0,1,0,88,11,11,50.0,Matches
Eli Junior Kroupi,Lorient,fr FRA,"FW,MF",17,12.9,1,0,0,16,8,8,14,10,4,0,0,0,35,8,21,27.6,Matches
Mohamed Bamba,Lorient,ci CIV,FW,21,12.6,3,0,0,22,14,11,2,2,9,0,0,0,35,23,29,44.2,Matches
Panos Katseris,Lorient,gr GRE,DF,22,11.6,4,0,0,19,11,2,45,8,20,0,1,0,58,11,15,42.3,Matches
Tosin Aiyegun,Lorient,bj BEN,"MF,FW",25,10.8,0,1,0,16,20,3,9,3,4,1,0,0,33,6,10,37.5,Matches
Gedeon Kalulu,Lorient,cd COD,DF,25,10.8,0,0,0,18,7,0,21,5,17,0,0,0,60,10,11,47.6,Matches
Ayman Kari,Lorient,fr FRA,MF,18,10.1,1,0,0,12,28,0,1,6,14,0,0,0,50,2,7,22.2,Matches
Imran Louza,Lorient,ma MAR,MF,24,9.6,1,0,0,16,15,0,53,9,7,0,0,0,57,9,8,52.9,Matches
Benjamin Mendy,Lorient,fr FRA,DF,29,7.9,3,0,0,12,4,4,96,7,1,0,0,0,31,4,7,36.4,Matches
Jean-Victor Makengo,Lorient,fr FRA,"MF,FW",25,6.3,1,0,0,11,12,0,6,8,5,0,0,0,29,2,2,50.0,Matches
Bamba Dieng,Lorient,sn SEN,FW,23,6.3,3,0,0,7,21,7,5,0,3,0,0,0,12,17,19,47.2,Matches
Vincent Le Goff,Lorient,fr FRA,"DF,MF",33,6.0,1,0,0,3,5,2,18,3,0,0,0,0,35,2,2,50.0,Matches
Badredine Bouanani,Lorient,dz ALG,MF,18,4.9,0,0,0,1,10,0,10,2,2,0,0,0,18,0,3,0.0,Matches
Siriné Doucouré,Lorient,ml MLI,FW,21,4.7,2,0,0,10,6,2,1,1,6,0,0,0,8,17,24,41.5,Matches
Igor Carioca,Lorient,br BRA,"DF,MF",26,2.9,2,0,0,7,4,0,10,3,6,0,2,0,18,4,5,44.4,Matches
Bonke Innocent,Lorient,ng NGA,MF,27,2.3,1,0,0,5,4,0,0,4,4,0,0,0,11,3,2,60.0,Matches
Joel Mvuka,Lorient,no NOR,"DF,FW",20,2.2,1,0,0,1,5,1,12,2,3,0,0,0,11,0,2,0.0,Matches
Loris Mouyokolo,Lorient,fr FRA,DF,22,2.0,0,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0.0,Matches
Aurélien Pelon,Lorient,fr FRA,DF,19,2.0,2,0,0,2,1,0,0,1,2,0,0,0,2,1,0,100.0,Matches
Pablo Pagis,Lorient,fr FRA,MF,20,1.8,1,0,0,4,4,0,2,3,6,0,0,0,6,2,2,50.0,Matches
Bassirou Ndiaye,Lorient,sn SEN,FW,21,1.7,0,0,0,5,5,0,1,1,2,0,0,0,9,3,5,37.5,Matches
Bamo Meïté,Lorient,ci CIV,DF,21,1.6,0,0,0,0,1,0,0,3,1,0,0,0,6,1,2,33.3,Matches
Dembo Sylla,Lorient,gn GUI,DF,20,1.3,1,0,0,1,0,0,5,1,3,0,0,0,0,0,0,,Matches
Alfred Gomis,Lorient,sn SEN,GK,29,1.0,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Ibrahima Koné,Lorient,ml MLI,FW,24,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,75.0,Matches
Adrian Grbić,Lorient,at AUT,FW,26,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,66.7,Matches
Gino Caoki,Lorient,fr FRA,MF,19,0.3,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,,Matches
Royce Openda Owaga,Lorient,ga GAB,FW,21,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Morgan Gibbs-White,Nott'ham Forest,eng ENG,"MF,FW",23,39.1,9,0,0,40,66,6,202,18,24,0,0,0,179,60,68,46.9,Matches
Murillo,Nott'ham Forest,br BRA,DF,21,35.1,6,0,0,41,9,0,4,43,35,0,0,1,146,38,40,48.7,Matches
Anthony Elanga,Nott'ham Forest,se SWE,"FW,MF",21,29.7,1,0,0,11,29,19,62,9,19,0,0,0,96,17,37,31.5,Matches
Ryan Yates,Nott'ham Forest,eng ENG,MF,25,26.8,8,0,0,64,63,2,9,25,42,0,0,0,110,41,36,53.2,Matches
Danilo,Nott'ham Forest,br BRA,MF,22,25.6,5,0,0,22,12,2,37,35,22,0,1,0,118,14,10,58.3,Matches
Chris Wood,Nott'ham Forest,nz NZL,FW,31,24.4,1,0,0,23,17,9,3,2,5,0,1,0,46,72,96,42.9,Matches
Callum Hudson-Odoi,Nott'ham Forest,eng ENG,"FW,MF",22,24.3,0,0,0,17,35,13,81,7,10,1,0,0,98,2,7,22.2,Matches
Neco Williams,Nott'ham Forest,wls WAL,DF,22,22.2,4,0,0,24,34,5,78,24,44,0,0,0,107,31,20,60.8,Matches
Matt Turner,Nott'ham Forest,us USA,GK,29,21.3,2,0,0,0,3,0,0,0,0,0,0,0,11,4,0,100.0,Matches
Orel Mangala,Nott'ham Forest,be BEL,MF,25,19.7,6,0,0,27,23,0,2,29,14,0,0,0,74,9,3,75.0,Matches
Nicolás Domínguez,Nott'ham Forest,ar ARG,"MF,FW",25,19.4,6,0,0,32,20,2,17,21,45,0,0,0,108,21,19,52.5,Matches
Harry Toffolo,Nott'ham Forest,eng ENG,DF,27,19.4,3,0,0,20,4,2,61,17,20,0,0,0,57,25,15,62.5,Matches
Ola Aina,Nott'ham Forest,ng NGA,DF,26,18.8,3,0,0,18,25,2,28,18,31,0,1,0,97,16,12,57.1,Matches
Moussa Niakhate,Nott'ham Forest,sn SEN,DF,27,18.6,5,1,1,11,4,1,11,15,25,0,0,0,98,15,5,75.0,Matches
Willy Boly,Nott'ham Forest,ci CIV,DF,32,17.0,3,1,1,22,3,1,1,25,31,0,0,0,86,57,26,68.7,Matches
Matz Sels,Nott'ham Forest,be BEL,GK,31,16.0,1,0,0,0,3,0,0,0,0,0,0,0,4,3,0,100.0,Matches
Taiwo Awoniyi,Nott'ham Forest,ng NGA,FW,25,13.2,2,0,0,12,17,15,2,1,7,0,0,0,33,21,48,30.4,Matches
Gonzalo Montiel,Nott'ham Forest,ar ARG,DF,26,12.9,6,0,0,9,2,4,21,10,23,0,1,0,42,12,8,60.0,Matches
Andrew Omobamidele,Nott'ham Forest,ie IRL,DF,21,12.2,2,0,0,8,3,0,0,15,3,0,0,1,21,7,10,41.2,Matches
Ibrahim Sangaré,Nott'ham Forest,ci CIV,MF,25,11.5,6,0,0,22,9,2,2,16,23,0,0,0,70,8,16,33.3,Matches
Serge Aurier,Nott'ham Forest,ci CIV,"DF,MF",30,10.3,3,0,0,8,10,0,23,9,17,0,0,0,50,30,20,60.0,Matches
Divock Origi,Nott'ham Forest,be BEL,FW,28,8.4,1,0,0,16,8,6,14,2,4,0,0,0,16,11,17,39.3,Matches
Nuno Tavares,Nott'ham Forest,pt POR,DF,23,7.7,3,0,0,16,5,0,26,1,12,0,0,0,33,3,2,60.0,Matches
Odisseas Vlachodimos,Nott'ham Forest,gr GRE,GK,29,7.3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
Felipe,Nott'ham Forest,br BRA,DF,34,6.5,4,0,0,12,3,0,0,6,11,0,0,0,20,14,6,70.0,Matches
Joe Worrall,Nott'ham Forest,eng ENG,DF,26,6.1,0,1,0,4,2,0,0,3,5,0,0,0,18,12,10,54.5,Matches
Scott McKenna,Nott'ham Forest,sct SCO,DF,26,4.8,0,0,0,3,2,0,0,5,0,0,0,0,25,20,3,87.0,Matches
Cheikhou Kouyaté,Nott'ham Forest,sn SEN,MF,33,3.8,3,0,0,11,4,0,0,2,6,0,0,0,14,10,10,50.0,Matches
Brennan Johnson,Nott'ham Forest,wls WAL,"FW,MF",22,2.8,1,0,0,2,7,1,4,0,1,0,0,0,11,1,2,33.3,Matches
Gio Reyna,Nott'ham Forest,us USA,"FW,MF",20,2.6,0,0,0,3,2,0,8,2,3,0,0,0,14,7,9,43.8,Matches
Andrey Santos,Nott'ham Forest,br BRA,MF,19,1.1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,,Matches
Brandon Aguilera,Nott'ham Forest,cr CRC,FW,20,0.5,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,,Matches
Joe Gardner,Nott'ham Forest,eng ENG,DF,18,0.3,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Rodrigo Ribeiro,Nott'ham Forest,pt POR,"MF,FW",18,0.2,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,66.7,Matches
Andrea Consigli,Sassuolo,it ITA,GK,36,36.3,1,0,0,0,3,0,0,1,0,0,0,0,32,7,0,100.0,Matches
Andrea Pinamonti,Sassuolo,it ITA,FW,24,35.3,4,0,0,23,53,9,11,2,10,1,0,0,69,79,159,33.2,Matches
Armand Lauriente,Sassuolo,fr FRA,FW,24,34.0,5,0,0,36,58,5,142,15,20,1,0,0,138,6,28,17.6,Matches
Martin Erlic,Sassuolo,hr CRO,DF,25,30.4,6,0,0,32,27,0,5,30,22,0,2,0,110,55,48,53.4,Matches
Matheus Henrique,Sassuolo,br BRA,MF,25,29.1,8,1,1,23,40,2,27,25,30,0,0,0,141,14,12,53.8,Matches
Kristian Thorstvedt,Sassuolo,no NOR,MF,24,27.3,7,0,0,39,41,1,26,23,22,0,0,0,112,55,68,44.7,Matches
Gian Marco Ferrari,Sassuolo,it ITA,DF,31,26.2,4,0,0,28,21,0,14,25,11,0,3,0,95,39,38,50.6,Matches
Jeremy Toljan,Sassuolo,de GER,DF,28,25.0,1,0,0,10,9,0,54,16,13,1,1,0,103,9,16,36.0,Matches
Daniel Boloca,Sassuolo,ro ROU,MF,24,22.8,6,1,0,26,7,0,8,14,34,0,1,0,155,24,20,54.5,Matches
Ruan,Sassuolo,br BRA,DF,24,19.8,7,1,1,26,15,0,2,26,16,1,1,0,80,34,27,55.7,Matches
Marcus Pedersen,Sassuolo,no NOR,DF,23,19.4,4,0,0,14,14,0,63,10,26,0,0,0,56,9,18,33.3,Matches
Nedim Bajrami,Sassuolo,al ALB,"MF,FW",24,16.6,0,0,0,13,7,3,86,7,7,0,0,0,57,2,11,15.4,Matches
Domenico Berardi,Sassuolo,it ITA,FW,28,16.4,7,0,0,28,28,4,73,13,8,1,0,0,57,9,18,33.3,Matches
Josh Doig,Sassuolo,sct SCO,DF,21,14.9,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7,Matches
Mattia Viti,Sassuolo,it ITA,DF,21,13.4,1,0,0,11,16,0,1,10,19,0,1,1,45,13,10,56.5,Matches
Matías Viña,Sassuolo,uy URU,DF,25,12.3,2,0,0,12,9,0,31,13,21,0,0,2,45,11,15,42.3,Matches
Grégoire Defrel,Sassuolo,mq MTQ,"FW,MF",32,10.6,1,0,0,10,11,1,3,3,9,0,0,0,30,6,21,22.2,Matches
Uroš Račić,Sassuolo,rs SRB,MF,25,10.1,2,0,0,9,13,0,2,8,6,0,0,0,50,12,13,48.0,Matches
Cristian Volpato,Sassuolo,it ITA,"MF,FW",19,9.3,3,0,0,18,10,1,60,4,8,0,0,0,45,7,7,50.0,Matches
Samuele Mulattieri,Sassuolo,it ITA,"FW,MF",22,7.8,1,0,0,8,7,1,0,1,2,1,0,0,21,23,35,39.7,Matches
Samu Castillejo,Sassuolo,es ESP,"FW,MF",28,7.6,2,0,0,14,22,1,45,3,11,0,0,0,33,2,9,18.2,Matches
Filippo Missori,Sassuolo,it ITA,DF,19,5.6,0,0,0,3,4,1,11,6,4,0,0,0,8,6,1,85.7,Matches
Luca Lipani,Sassuolo,it ITA,MF,18,5.5,0,0,0,6,1,0,6,6,7,0,0,0,22,5,7,41.7,Matches
Alessio Cragno,Sassuolo,it ITA,GK,29,5.3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
Pedro Obiang,Sassuolo,gq EQG,MF,31,5.0,1,0,0,9,3,0,1,8,4,0,0,0,20,5,4,55.6,Matches
Marash Kumbulla,Sassuolo,al ALB,DF,23,4.0,1,0,0,3,1,0,0,0,2,0,1,1,6,4,4,50.0,Matches
Emil Ceide,Sassuolo,no NOR,"FW,MF",21,3.9,1,0,0,3,1,0,8,0,3,0,0,0,7,0,3,0.0,Matches
Maxime Lopez,Sassuolo,fr FRA,MF,25,2.7,1,1,0,3,3,0,0,5,2,0,0,0,10,0,1,0.0,Matches
Kevin Miranda,Sassuolo,it ITA,DF,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Justin Kumi,Sassuolo,it ITA,FW,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Marvin Schwäbe,Köln,de GER,GK,28,36.3,0,0,0,0,1,0,0,0,0,0,0,0,35,5,3,62.5,Matches
Timo Hübers,Köln,de GER,DF,27,33.0,8,0,0,47,26,1,3,67,52,1,0,0,211,99,49,66.9,Matches
Julian Chabot,Köln,de GER,DF,25,32.4,10,1,1,29,44,4,5,49,44,0,0,0,149,101,38,72.7,Matches
Eric Martel,Köln,de GER,MF,21,29.5,8,1,1,59,44,2,22,44,46,1,1,0,152,70,54,56.5,Matches
Florian Kainz,Köln,at AUT,"MF,FW",30,26.1,4,1,0,22,37,1,176,14,21,0,0,0,126,12,25,32.4,Matches
Dejan Ljubicic,Köln,at AUT,"MF,FW",25,23.4,6,0,0,32,13,1,31,18,28,0,0,0,112,8,11,42.1,Matches
Linton Maina,Köln,de GER,"FW,MF",24,21.9,4,0,0,11,18,5,78,6,15,0,0,0,92,0,14,0.0,Matches
Max Finkgräfe,Köln,de GER,"DF,FW",19,19.5,4,0,0,19,21,0,61,22,39,0,0,0,104,23,27,46.0,Matches
Rasmus Carstensen,Köln,dk DEN,"DF,FW",22,19.0,2,1,1,24,15,3,63,20,23,0,1,0,95,16,19,45.7,Matches
Denis Huseinbasic,Köln,ba BIH,MF,22,18.9,5,0,0,29,15,0,17,13,21,0,0,0,114,8,8,50.0,Matches
Jan Thielmann,Köln,de GER,"FW,DF",21,17.8,4,1,0,27,28,6,43,8,18,0,0,0,75,20,27,42.6,Matches
Davie Selke,Köln,de GER,FW,28,15.4,3,0,0,25,19,11,4,0,2,0,0,0,9,67,55,54.9,Matches
