Player Name,Club Name,Country,Position,DefensiveErrors,TacklesAttempted,TackleWon,TacklesinDef3rd,TacklesinMid3rd,TacklesinAtt3rd,DribblesStopped,PassesBlocked,DribblesWinningPerc,DribblesNotStopped,TotalBlocks,ShotsBlocked,PassesBlocked,Tackles+Interception,Clearances,Sh
Papa Amadou Diallo,Metz,SEN,FW,0,18,8,10,7,1,7,10,33.3,14,11,1,11,29,16,Matches
Joel Asoro,Metz,SWE,"FW,MF",0,13,9,7,6,0,3,6,30,7,7,1,8,19,9,Matches
Simon Elisor,Metz,FRA,FW,0,9,2,3,2,4,2,5,33.3,4,6,1,0,9,9,Matches
Joseph Nduquidi,Metz,FRA,"MF,DF",1,11,4,6,3,2,1,8,11.1,8,11,3,11,22,15,Matches
Didier Lamkel Zé,Metz,CMR,"FW,MF",0,7,2,2,4,1,2,4,40,3,4,0,0,7,11,Matches
Benjamin Tetteh,Metz,GHA,"FW,MF",0,6,8,1,5,0,4,0,57.1,3,0,0,1,6,1,Matches
Oscar Estupiñan,Metz,COL,FW,0,5,4,0,3,2,1,2,50,1,2,0,0,5,0,Matches
Malick Mbaye,Metz,SEN,"MF,FW",0,5,4,0,1,4,1,1,50,1,1,0,2,6,2,Matches
Abou Lô,Metz,SEN,"MF,DF",0,3,1,2,1,0,1,3,25,3,5,2,4,7,8,Matches
Habib Maïga,Metz,CIV,"MF,FW",0,2,2,1,0,1,1,2,33.3,2,2,0,4,6,2,Matches
Ibou Sané,Metz,SEN,"MF,FW",0,6,4,2,1,3,2,3,100,0,3,0,1,7,2,Matches
Youssef Maziz,Metz,FRA,"FW,MF",0,0,0,0,0,0,0,1,0,2,1,0,1,1,2,Matches
Jean Frederic N'Guessan,Metz,CIV,"MF,FW",0,3,1,0,3,0,0,3,0,3,3,0,1,4,0,Matches
Guillaume Dietsch,Metz,FRA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Yvon Mvogo,Lorient,SUI,GK,3,0,0,0,0,0,0,0,0,1,0,0,0,0,15,Matches
Laurent Abergel,Lorient,FRA,MF,3,85,53,43,34,8,38,23,39.6,58,29,6,62,146,61,Matches
Julien Ponceau,Lorient,FRA,MF,0,32,15,12,14,6,9,21,30,21,22,1,19,51,20,Matches
Montassar Talbi,Lorient,TUN,DF,0,38,22,23,13,2,19,16,59.4,13,39,23,32,70,114,Matches
Souleymane Touré,Lorient,FRA,DF,2,25,12,16,9,0,8,18,57.1,6,38,20,36,61,101,Matches
Julien Laporte,Lorient,FRA,DF,1,23,15,15,7,1,16,10,44.4,20,36,26,13,34,116,Matches
Théo Le Bris,Lorient,FRA,"DF,MF",0,35,24,25,7,3,19,21,47.5,21,24,3,15,47,42,Matches
Romain Faivre,Lorient,FRA,"MF,FW",1,13,6,5,4,4,6,5,40,9,6,1,7,20,3,Matches
Tiemoué Bakayoko,Lorient,FRA,MF,1,34,17,14,17,3,15,6,53.6,13,10,4,27,60,15,Matches
Formose Mendy,Lorient,SEN,DF,1,33,19,24,8,1,20,11,60.6,13,23,12,20,53,59,Matches
Nathaniel Adjei,Lorient,GHA,DF,1,13,9,8,3,2,6,7,85.7,1,15,8,18,31,64,Matches
Darlin Yongwa,Lorient,CMR,DF,0,30,23,17,11,2,14,12,56,11,14,2,15,45,36,Matches
Eli Junior Kroupi,Lorient,FRA,"FW,MF",0,7,4,2,2,3,1,6,11.1,8,6,0,10,17,5,Matches
Mohamed Bamba,Lorient,CIV,FW,0,14,9,3,8,3,4,6,40,6,7,1,2,16,3,Matches
Panos Katseris,Lorient,GRE,DF,0,26,20,16,8,2,16,16,64,9,20,4,8,34,18,Matches
Tosin Aiyegun,Lorient,BEN,"MF,FW",0,6,4,2,3,1,3,3,33.3,6,4,1,3,8,8,Matches
Gedeon Kalulu,Lorient,COD,DF,0,23,17,13,8,2,12,16,54.5,10,18,2,5,28,30,Matches
Ayman Kari,Lorient,FRA,MF,1,18,14,9,9,0,12,17,63.2,7,19,2,6,24,9,Matches
Imran Louza,Lorient,MAR,MF,0,13,7,2,8,3,2,7,25,6,8,1,9,22,4,Matches
Benjamin Mendy,Lorient,FRA,DF,0,3,1,2,1,0,1,6,20,4,8,2,7,10,20,Matches
Jean-Victor Makengo,Lorient,FRA,"MF,FW",0,5,5,3,2,0,2,11,33.3,4,12,1,8,13,5,Matches
Bamba Dieng,Lorient,SEN,FW,0,3,3,0,3,0,1,3,33.3,2,3,0,0,3,7,Matches
Vincent Le Goff,Lorient,FRA,"DF,MF",0,5,0,4,0,1,4,8,50,4,11,3,3,8,10,Matches
Badredine Bouanani,Lorient,ALG,MF,0,4,2,1,1,2,2,3,50,2,3,0,2,6,3,Matches
Siriné Doucouré,Lorient,MLI,FW,0,8,6,0,4,4,3,4,100,0,4,0,1,9,6,Matches
Igor Carioca,Lorient,BRA,"DF,MF",0,8,6,6,1,1,4,0,66.7,2,0,0,3,11,6,Matches
Bonke Innocent,Lorient,NGA,MF,0,6,4,2,2,2,2,1,22.2,7,2,1,4,10,2,Matches
Joel Mvuka,Lorient,NOR,"DF,FW",0,5,3,3,1,1,3,1,42.9,4,1,0,2,7,1,Matches
Loris Mouyokolo,Lorient,FRA,DF,0,4,1,4,0,0,1,1,100,0,1,0,0,4,3,Matches
Aurélien Pelon,Lorient,FRA,DF,0,1,2,1,0,0,0,0,0,2,2,2,1,1,7,Matches
Pablo Pagis,Lorient,FRA,MF,0,10,6,5,4,1,6,2,60,4,2,0,3,13,1,Matches
Bassirou Ndiaye,Lorient,SEN,FW,0,5,2,2,2,1,3,0,60,2,1,1,1,6,0,Matches
Bamo Meïté,Lorient,CIV,DF,0,2,1,2,0,0,0,1,0,1,3,2,3,5,9,Matches
Dembo Sylla,Lorient,GUI,DF,0,1,3,0,1,0,0,0,,0,0,0,1,2,2,Matches
Alfred Gomis,Lorient,SEN,GK,,,0,,,,,,,,,,0,0,,Matches
Ibrahima Koné,Lorient,MLI,FW,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Adrian Grbić,Lorient,AUT,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Gino Caoki,Lorient,FRA,MF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Royce Openda Owaga,Lorient,GAB,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Morgan Gibbs-White,Nott'ham Forest,ENG,"MF,FW",0,36,24,6,20,10,14,23,42.4,19,31,8,18,53,21,Matches
Murillo,Nott'ham Forest,BRA,DF,0,50,35,36,13,1,19,17,57.6,14,41,24,43,87,188,Matches
Anthony Elanga,Nott'ham Forest,SWE,"FW,MF",1,33,19,20,6,7,17,20,47.2,19,22,2,9,41,20,Matches
Ryan Yates,Nott'ham Forest,ENG,MF,1,66,42,39,21,6,19,27,55.9,15,42,15,25,87,44,Matches
Danilo,Nott'ham Forest,BRA,MF,0,36,22,22,12,2,21,25,45.7,25,33,8,35,71,42,Matches
Chris Wood,Nott'ham Forest,NZL,FW,0,7,5,1,4,2,3,8,33.3,6,11,3,2,8,26,Matches
Callum Hudson-Odoi,Nott'ham Forest,ENG,"FW,MF",1,18,10,4,5,9,7,15,25,21,16,1,7,25,12,Matches
Neco Williams,Nott'ham Forest,WAL,DF,0,69,44,42,18,9,35,31,62.5,21,44,13,24,91,53,Matches
Matt Turner,Nott'ham Forest,USA,GK,4,0,0,0,0,0,0,0,,0,0,0,0,0,8,Matches
Orel Mangala,Nott'ham Forest,BEL,MF,0,27,14,16,10,1,14,6,48.3,15,12,6,29,53,32,Matches
Nicolás Domínguez,Nott'ham Forest,ARG,"MF,FW",0,63,45,35,27,1,23,26,47.9,25,31,5,21,81,24,Matches
Harry Toffolo,Nott'ham Forest,ENG,DF,0,26,20,20,6,0,15,21,62.5,9,34,13,17,40,49,Matches
Ola Aina,Nott'ham Forest,NGA,DF,1,47,31,31,12,4,29,16,70.7,12,19,3,18,65,51,Matches
Moussa Niakhate,Nott'ham Forest,SEN,DF,0,42,25,33,9,0,20,7,80,5,19,12,15,56,51,Matches
Willy Boly,Nott'ham Forest,CIV,DF,0,46,31,36,9,1,22,11,55,18,32,21,25,71,90,Matches
Matz Sels,Nott'ham Forest,BEL,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,11,Matches
Taiwo Awoniyi,Nott'ham Forest,NGA,FW,0,9,7,1,4,4,1,5,50,1,7,2,1,10,9,Matches
Gonzalo Montiel,Nott'ham Forest,ARG,DF,1,22,23,12,8,2,16,5,55.2,13,8,3,10,31,31,Matches
Andrew Omobamidele,Nott'ham Forest,IRL,DF,1,10,3,9,1,0,5,4,62.5,3,12,8,15,23,42,Matches
Ibrahim Sangaré,Nott'ham Forest,CIV,MF,0,42,23,25,13,4,12,17,41.4,17,24,7,16,58,21,Matches
Serge Aurier,Nott'ham Forest,CIV,"DF,MF",1,20,17,9,11,0,5,7,45.5,6,10,3,9,29,36,Matches
Divock Origi,Nott'ham Forest,BEL,FW,0,6,4,5,0,1,0,6,,0,6,0,2,8,4,Matches
Nuno Tavares,Nott'ham Forest,POR,DF,0,11,12,9,1,1,8,6,88.9,1,6,0,1,12,21,Matches
Odisseas Vlachodimos,Nott'ham Forest,GRE,GK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Matches
Felipe,Nott'ham Forest,BRA,DF,0,12,11,9,3,0,9,3,75,3,4,1,6,16,12,Matches
Joe Worrall,Nott'ham Forest,ENG,DF,1,7,5,6,1,0,3,1,50,3,5,4,3,10,32,Matches
Scott McKenna,Nott'ham Forest,SCO,DF,0,4,0,3,1,0,2,2,66.7,1,6,4,5,9,27,Matches
Cheikhou Kouyaté,Nott'ham Forest,SEN,MF,0,8,6,3,3,2,1,3,25,3,4,1,2,10,10,Matches
Brennan Johnson,Nott'ham Forest,WAL,"FW,MF",0,4,1,1,1,2,2,3,50,2,4,1,0,4,0,Matches
Gio Reyna,Nott'ham Forest,USA,"FW,MF",0,7,3,4,0,3,3,3,50,3,3,0,2,9,0,Matches
Andrey Santos,Nott'ham Forest,BRA,MF,0,0,0,0,0,0,0,1,,0,1,0,1,0,0,Matches
Brandon Aguilera,Nott'ham Forest,CRC,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Joe Gardner,Nott'ham Forest,ENG,DF,,,0,,,,,,,,,,0,0,,Matches
Rodrigo Ribeiro,Nott'ham Forest,POR,"MF,FW",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,Matches
Andrea Consigli,Sassuolo,ITA,GK,1,0,0,0,0,0,0,1,,0,1,0,1,1,19,Matches
Andrea Pinamonti,Sassuolo,ITA,FW,0,13,10,1,6,6,5,17,22.7,17,19,2,2,14,40,Matches
Armand Lauriente,Sassuolo,FRA,FW,0,31,20,8,14,9,13,25,29.5,31,29,4,15,46,11,Matches
Martin Erlic,Sassuolo,CRO,DF,1,37,22,26,8,3,20,15,66.7,10,31,16,30,65,128,Matches
Matheus Henrique,Sassuolo,BRA,MF,6,43,30,21,18,4,18,10,41.9,25,18,8,25,68,31,Matches
Kristian Thorstvedt,Sassuolo,NOR,MF,0,40,22,7,28,5,22,16,50,22,25,9,23,61,36,Matches
Gian Marco Ferrari,Sassuolo,ITA,DF,0,22,11,11,11,0,12,11,66.7,6,28,17,25,47,76,Matches
Jeremy Toljan,Sassuolo,GER,DF,1,13,13,8,4,1,9,12,60,6,17,5,16,29,49,Matches
Daniel Boloca,Sassuolo,ROU,MF,2,48,34,18,25,5,27,10,58.7,19,23,13,14,62,33,Matches
Ruan,Sassuolo,BRA,DF,2,25,16,11,10,4,10,3,55.6,8,18,15,26,49,68,Matches
Marcus Pedersen,Sassuolo,NOR,DF,0,36,26,25,5,6,21,14,84,4,19,5,10,46,51,Matches
Nedim Bajrami,Sassuolo,ALB,"MF,FW",0,13,7,6,3,4,5,4,38.5,8,5,1,7,19,8,Matches
Domenico Berardi,Sassuolo,ITA,FW,0,17,8,7,9,1,2,17,9.5,19,17,0,13,30,9,Matches
Josh Doig,Sassuolo,SCO,DF,0,25,17,16,9,0,15,21,55.6,12,31,10,16,41,38,Matches
Mattia Viti,Sassuolo,ITA,DF,0,24,19,14,7,3,10,10,45.5,12,20,10,10,34,44,Matches
Matías Viña,Sassuolo,URU,DF,0,34,21,22,7,5,20,10,55.6,16,12,2,13,43,34,Matches
Grégoire Defrel,Sassuolo,MTQ,"FW,MF",0,17,9,7,5,5,7,10,46.7,8,10,0,3,20,9,Matches
Uroš Račić,Sassuolo,SRB,MF,0,10,6,6,4,0,0,9,0,9,16,7,8,17,22,Matches
Cristian Volpato,Sassuolo,ITA,"MF,FW",0,16,8,9,6,1,9,7,36,16,7,0,4,17,5,Matches
Samuele Mulattieri,Sassuolo,ITA,"FW,MF",0,1,2,0,0,1,1,5,50,1,7,2,1,2,2,Matches
Samu Castillejo,Sassuolo,ESP,"FW,MF",0,12,11,5,5,2,7,15,36.8,12,16,1,3,13,3,Matches
Filippo Missori,Sassuolo,ITA,DF,0,6,4,2,4,0,4,1,36.4,7,3,2,6,10,8,Matches
Luca Lipani,Sassuolo,ITA,MF,0,9,7,4,3,2,3,7,27.3,8,9,2,6,15,7,Matches
Alessio Cragno,Sassuolo,ITA,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,3,Matches
Pedro Obiang,Sassuolo,EQG,MF,0,8,4,3,4,1,2,2,20,8,6,4,8,16,10,Matches
Marash Kumbulla,Sassuolo,ALB,DF,0,3,2,2,1,0,1,2,50,1,8,6,0,3,22,Matches
Emil Ceide,Sassuolo,NOR,"FW,MF",0,2,3,1,1,0,1,5,100,0,6,1,0,2,0,Matches
Maxime Lopez,Sassuolo,FRA,MF,0,2,2,1,1,0,1,0,50,1,1,1,5,4,0,Matches
Kevin Miranda,Sassuolo,ITA,DF,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,Matches
Justin Kumi,Sassuolo,ITA,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Marvin Schwäbe,Köln,GER,GK,1,1,0,1,0,0,1,0,100,0,0,0,0,1,10,Matches
Timo Hübers,Köln,GER,DF,1,68,52,51,14,3,49,26,61.3,31,54,28,67,131,168,Matches
Julian Chabot,Köln,GER,DF,0,59,44,40,17,2,35,23,59.3,24,66,43,49,104,145,Matches
Eric Martel,Köln,GER,MF,0,70,46,32,34,4,37,46,55.2,30,65,19,44,113,80,Matches
Florian Kainz,Köln,AUT,"MF,FW",1,28,21,8,13,7,17,14,43.6,22,20,6,14,41,23,Matches
Dejan Ljubicic,Köln,AUT,"MF,FW",0,43,28,20,18,5,20,20,46.5,23,22,2,18,61,11,Matches
Linton Maina,Köln,GER,"FW,MF",0,18,15,11,5,2,9,11,32.1,19,12,1,6,24,12,Matches
Max Finkgräfe,Köln,GER,"DF,FW",0,65,39,40,25,0,39,25,52.7,35,35,10,22,87,39,Matches
Rasmus Carstensen,Köln,DEN,"DF,FW",2,47,23,23,20,4,31,29,55.4,25,38,9,20,67,50,Matches
Denis Huseinbasic,Köln,BIH,MF,0,38,21,17,15,6,20,25,64.5,11,26,1,13,51,14,Matches
Jan Thielmann,Köln,GER,"FW,DF",0,28,18,13,9,6,12,25,50,12,31,6,8,36,28,Matches
Davie Selke,Köln,GER,FW,0,4,2,1,3,0,0,2,0,2,5,3,0,4,20,Matches
Benno Schmitz,Köln,GER,DF,0,27,18,20,7,0,17,15,50,17,19,4,9,34,29,Matches
Luca Waldschmidt,Köln,GER,"MF,FW",1,19,14,4,12,3,5,15,31.3,11,18,3,6,25,8,Matches
Leart Paqarada,Köln,KVX,DF,1,21,13,9,9,3,11,12,50,11,17,5,11,31,30,Matches
Faride Alidou,Köln,GER,"FW,MF",1,10,4,3,6,1,4,21,22.2,14,23,2,8,18,15,Matches
Sargis Adamyan,Köln,ARM,"FW,MF",0,14,9,2,9,3,6,15,54.5,5,16,1,5,19,7,Matches
Steffen Tigges,Köln,GER,FW,0,10,6,4,5,1,3,2,42.9,4,4,2,2,11,12,Matches
Luca Kilian,Köln,GER,DF,0,16,9,15,1,0,9,7,64.3,5,12,5,8,23,28,Matches
Dominique Heintz,Köln,GER,DF,0,12,5,6,6,0,8,5,66.7,4,6,1,3,15,28,Matches
Mark Uth,Köln,GER,"MF,FW",0,8,4,2,3,3,4,6,33.3,8,6,0,1,9,2,Matches
Jacob Christensen,Köln,DEN,MF,0,10,6,7,3,0,4,6,57.1,3,8,2,4,14,4,Matches
Mathias Olesen,Köln,LUX,"MF,FW",0,0,0,0,0,0,0,0,,0,0,0,3,2,2,Matches
Damion Downs,Köln,USA,"FW,MF",0,1,1,1,0,0,1,1,50,1,1,0,0,1,1,Matches
Justin Diehl,Köln,GER,"FW,MF",1,0,0,0,0,0,0,0,,0,1,1,0,0,0,Matches
Florian Dietz,Köln,GER,"FW,MF",0,0,0,0,0,0,0,1,,0,1,0,0,0,0,Matches
Andy Pelmard,Clermont Foot,FRA,DF,2,51,43,41,9,1,32,17,80,8,37,20,36,84,99,Matches
Mory Diaw,Clermont Foot,SEN,GK,5,1,1,1,0,0,1,0,50,1,0,0,1,2,13,Matches
Neto Borges,Clermont Foot,BRA,DF,0,48,26,25,18,5,28,22,44.4,35,28,6,59,105,84,Matches
Muhammed Cham,Clermont Foot,AUT,"MF,FW",1,25,15,10,13,2,11,18,40.7,16,20,2,8,33,5,Matches
Johan Gastien,Clermont Foot,FRA,MF,4,43,22,18,21,4,23,22,28.4,58,31,9,39,79,24,Matches
Jim Allevinah,Clermont Foot,GAB,"MF,DF",0,30,18,11,14,5,14,17,40,21,20,3,16,43,30,Matches
Maximiliano Caufriez,Clermont Foot,BEL,DF,2,38,28,31,5,2,19,6,65.5,10,18,12,19,56,69,Matches
Yohann Magnin,Clermont Foot,FRA,MF,1,49,32,12,32,5,22,25,46.8,25,38,13,19,68,26,Matches
Shamar Nicholson,Clermont Foot,JAM,FW,0,6,2,0,4,2,1,4,25,3,6,2,0,6,15,Matches
Maxime Gonalons,Clermont Foot,FRA,MF,0,47,34,14,27,6,25,15,43.9,32,18,3,20,67,11,Matches
Habib Keita,Clermont Foot,MLI,MF,0,34,19,14,15,5,17,17,60.7,11,27,10,30,63,30,Matches
Mehdi Zeffane,Clermont Foot,ALG,"DF,MF",0,31,20,17,11,3,17,11,50,17,14,3,16,47,34,Matches
Elba Rashani,Clermont Foot,KVX,"MF,FW",0,30,18,4,17,9,11,14,45.8,13,17,3,12,42,15,Matches
Chrislain Matsima,Clermont Foot,FRA,DF,1,18,11,11,7,0,10,4,55.6,8,14,10,13,31,74,Matches
Cheick Konaté,Clermont Foot,MLI,DF,0,26,17,17,9,0,20,14,55.6,16,16,2,13,39,21,Matches
Alidu Seidu,Clermont Foot,GHA,DF,0,32,24,17,15,0,24,8,77.4,7,15,7,25,57,37,Matches
Florent Ogier,Clermont Foot,FRA,DF,3,19,10,13,6,0,11,6,61.1,7,25,19,11,28,35,Matches
Grejohn Kyei,Clermont Foot,FRA,FW,0,6,4,2,2,2,2,4,66.7,1,5,1,1,7,10,Matches
Bilal Boutobba,Clermont Foot,FRA,"FW,MF",0,22,14,6,10,6,10,9,43.5,13,9,0,8,30,3,Matches
Alan Virginius,Clermont Foot,FRA,FW,0,9,5,4,4,1,4,7,36.4,7,7,0,3,12,7,Matches
Massamba Ndiaye,Clermont Foot,SEN,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,Matches
Yoël Armougom,Clermont Foot,FRA,"DF,MF",0,3,3,2,0,1,2,1,66.7,1,1,0,3,4,3,Matches
Jérémy Jacquet,Clermont Foot,FRA,DF,0,4,3,4,0,0,3,4,100,0,7,3,6,10,10,Matches
Jérémie Bela,Clermont Foot,ANG,"MF,FW",0,1,1,0,1,0,1,1,33.3,2,1,0,0,1,1,Matches
Mateusz Wieteska,Clermont Foot,POL,DF,0,4,1,3,1,0,3,2,60,2,4,2,5,9,8,Matches
Komnen Andrić,Clermont Foot,SRB,FW,0,2,1,0,1,1,0,2,0,4,2,0,0,2,1,Matches
Ilhan Fakili,Clermont Foot,FRA,"MF,FW",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,Matches
Théo Borne,Clermont Foot,FRA,GK,,,0,,,,,,,,,,0,0,,Matches
Aïman Maurer,Clermont Foot,MAR,"MF,FW",0,1,1,1,0,0,1,0,33.3,2,0,0,0,1,0,Matches
Mohamed Bouchenna,Clermont Foot,FRA,"MF,FW",0,1,0,1,0,0,0,0,,0,0,0,0,1,0,Matches
Joshua M'Bahia,Clermont Foot,CIV,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Abdellah Baallal,Clermont Foot,MAR,MF,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,Matches
Thomas Kaminski,Luton Town,BEL,GK,2,2,1,2,0,0,2,1,33.3,4,1,0,0,2,14,Matches
Alfie Doughty,Luton Town,ENG,DF,4,63,44,29,18,16,37,42,45.1,45,51,9,32,94,43,Matches
Carlton Morris,Luton Town,ENG,"FW,MF",0,15,9,4,6,5,9,19,60,6,24,5,2,16,53,Matches
Ross Barkley,Luton Town,ENG,MF,2,47,22,16,21,10,11,16,22.9,37,25,9,25,72,51,Matches
Teden Mengi,Luton Town,ENG,DF,1,54,24,33,20,1,19,12,63.3,11,39,27,74,111,140,Matches
Chiedozie Ogbene,Luton Town,IRL,"MF,DF",2,17,14,10,7,0,12,11,54.5,10,14,3,7,24,34,Matches
Tahith Chong,Luton Town,NED,"MF,FW",1,36,23,19,13,4,15,24,45.5,18,30,6,8,44,11,Matches
Amari'i Bell,Luton Town,JAM,DF,1,50,38,30,19,1,22,18,62.9,13,33,15,26,75,60,Matches
Gabriel Osho,Luton Town,NGA,DF,0,41,22,21,19,1,16,17,59.3,11,37,20,31,72,92,Matches
Reece Burke,Luton Town,ENG,DF,1,37,25,17,14,6,12,7,46.2,14,25,18,25,55,78,Matches
Issa Kaboré,Luton Town,BFA,DF,2,52,28,23,21,8,24,11,53.3,21,22,11,16,68,56,Matches
Elijah Adebayo,Luton Town,ENG,FW,0,4,2,1,0,3,1,11,8.3,11,13,2,7,10,25,Matches
Jordan Clark,Luton Town,ENG,MF,1,30,17,14,11,5,11,21,28.2,28,24,3,12,41,15,Matches
Albert Sambi Lokonga,Luton Town,BEL,MF,0,29,21,14,12,3,17,10,70.8,7,23,13,13,40,14,Matches
Pelly Ruddock Mpanzu,Luton Town,COD,MF,3,13,5,6,6,1,5,8,55.6,4,15,7,13,22,16,Matches
Andros Townsend,Luton Town,ENG,"MF,FW",0,21,14,11,2,8,13,12,48.1,14,12,0,6,26,10,Matches
Tom Lockyer,Luton Town,WAL,DF,0,25,16,17,6,2,15,10,68.2,7,23,13,25,48,68,Matches
Marvelous Nakamba,Luton Town,ZIM,MF,1,40,24,24,14,2,24,17,57.1,18,23,6,11,51,11,Matches
Jacob Brown,Luton Town,SCO,"MF,FW",0,19,15,7,7,5,7,19,38.9,11,20,1,9,27,22,Matches
Ryan John Giles,Luton Town,ENG,"DF,MF",0,8,7,4,3,1,2,2,28.6,5,2,0,5,12,22,Matches
Cauley Woodrow,Luton Town,ENG,"FW,MF",0,16,12,8,4,4,9,6,56.3,7,7,1,2,17,14,Matches
Daiki Hashioka,Luton Town,JPN,DF,0,11,6,6,4,1,5,5,45.5,6,12,7,8,19,20,Matches
Mads Juel Andersen,Luton Town,DEN,DF,0,6,7,4,2,0,4,3,100,0,9,6,15,14,29,Matches
Tim Krul,Luton Town,NED,GK,,,0,,,,,,,,,,0,0,,Matches
Luke Berry,Luton Town,ENG,"MF,DF",0,7,3,2,4,1,2,5,66.7,1,6,1,1,7,3,Matches
Fred Onyedinma,Luton Town,ENG,"DF,MF",0,10,6,7,3,0,5,3,41.7,7,3,0,1,11,13,Matches
Joseph Johnson,Luton Town,ENG,DF,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,Matches
James Shea,Luton Town,ENG,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,Matches
Zack Nelson,Luton Town,ENG,"MF,DF",0,1,0,1,0,0,0,0,,0,0,0,0,1,0,Matches
Dara O'Shea,Burnley,IRL,DF,2,39,23,22,14,3,11,11,42.3,15,41,30,39,74,158,Matches
Sander Berge,Burnley,NOR,MF,2,76,48,35,36,5,34,29,58.6,24,49,20,24,99,60,Matches
Vitinho,Burnley,BRA,"DF,MF",4,64,42,36,22,6,43,38,50,43,44,6,14,76,47,Matches
James Trafford,Burnley,ENG,GK,1,2,1,2,0,0,2,0,100,0,0,0,1,3,18,Matches
Charlie Taylor,Burnley,ENG,DF,0,35,20,19,14,2,17,16,48.6,18,27,11,22,54,78,Matches
Josh Brownhill,Burnley,ENG,MF,1,61,36,23,28,10,27,25,73,10,33,8,35,95,40,Matches
Wilson Odobert,Burnley,FRA,"MF,FW",0,17,13,8,5,4,6,24,27.3,16,26,2,6,23,14,Matches
Josh Cullen,Burnley,IRL,MF,1,42,32,15,22,5,26,12,56.5,20,31,19,17,57,26,Matches
Zeki Amdouni,Burnley,SUI,FW,0,27,19,1,15,11,7,13,28,18,23,10,9,36,10,Matches
Lyle Foster,Burnley,RSA,"FW,MF",0,19,10,5,6,8,6,10,35.3,11,13,3,3,22,34,Matches
Jacob Bruun Larsen,Burnley,DEN,"MF,FW",0,9,5,4,3,2,7,14,33.3,14,16,2,8,16,23,Matches
Maxime Estève,Burnley,FRA,DF,0,27,10,15,12,0,18,11,56.3,14,21,10,27,54,56,Matches
Jóhann Berg Guðmundsson,Burnley,ISL,"MF,FW",0,13,4,6,5,2,7,14,43.8,9,14,0,16,29,16,Matches
Arijanet Muric,Burnley,KVX,GK,4,1,1,1,0,0,1,0,100,0,0,0,0,1,10,Matches
Ameen Al-Dakhil,Burnley,BEL,DF,2,12,7,4,7,1,1,7,10,9,13,6,14,24,38,Matches
Jordan Beyer,Burnley,GER,DF,1,35,20,22,12,1,14,7,58.3,10,22,15,16,51,68,Matches
Lorenz Assignon,Burnley,TOG,DF,1,35,17,18,13,4,14,15,51.9,13,22,7,19,54,43,Matches
Jay Rodriguez,Burnley,ENG,FW,0,14,11,7,4,3,7,10,53.8,6,11,1,1,15,8,Matches
Luca Koleosho,Burnley,ITA,"MF,FW",0,7,4,2,5,0,2,13,20,8,13,0,2,9,0,Matches
David Datro Fofana,Burnley,CIV,FW,0,10,5,3,5,2,3,6,50,3,9,3,1,11,2,Matches
Hannes Delcroix,Burnley,BEL,DF,0,10,10,6,4,0,3,6,75,1,9,3,13,19,26,Matches
Connor Roberts,Burnley,WAL,DF,2,12,5,6,4,2,8,2,47.1,9,8,6,4,16,25,Matches
Aaron Ramsey,Burnley,ENG,"MF,FW",0,17,17,7,5,5,8,9,50,8,11,2,3,18,10,Matches
Mike Trésor,Burnley,BEL,"FW,MF",0,10,9,9,1,0,8,5,44.4,10,5,0,2,11,1,Matches
Hjalmar Ekdal,Burnley,SWE,DF,0,4,2,2,2,0,2,5,50,2,10,5,6,10,21,Matches
Anass Zaroury,Burnley,MAR,"FW,MF",1,1,4,1,0,0,0,2,0,4,2,0,1,1,1,Matches
Nathan Redmond,Burnley,ENG,"FW,MF",0,2,3,0,0,2,1,1,25,3,1,0,0,2,3,Matches
Benson Manuel,Burnley,ANG,"MF,FW",0,3,2,2,1,0,0,1,,0,1,0,2,3,0,Matches
Jack Cork,Burnley,ENG,MF,0,2,0,0,2,0,1,0,33.3,2,0,0,2,3,1,Matches
Han-Noah Massengo,Burnley,FRA,"MF,DF",0,1,1,1,0,0,0,1,,0,1,0,0,1,0,Matches
Michael Obafemi,Burnley,IRL,"FW,MF",0,0,0,0,0,0,0,1,,0,1,0,0,0,0,Matches
Luís Maximiano,Almería,POR,GK,2,0,0,0,0,0,0,0,0,1,0,0,0,0,19,Matches
