Player Name,Club Name,Country,Position,Age,YellowCards,RedCards,2ndYellowCard,FoulsCommited,FoulsDrawn,Offsides,Crosses,Interceptions,TacklesWon,PenaltyKicksWon,PenaltyKicksConceeded,OwnGoals,BallsRecovered,AerialDuelWon,AerialDuelLost,AerialDuelWinningPercentage
Jorge Meré,Cádiz,ESP,DF,26,0,0,0,1,4,0,1,11,7,0,0,0,38,8,11,42.1
Luis Hernández,Cádiz,ESP,DF,34,4,0,0,8,0,0,2,8,3,0,0,0,24,9,2,81.8
Sergi Guardiola,Cádiz,ESP,"FW,MF",32,1,0,0,19,24,3,19,0,8,0,0,0,27,5,10,33.3
Aiham Ousou,Cádiz,SYR,DF,23,0,0,0,4,6,0,0,7,5,0,0,0,26,8,7,53.3
David Gil,Cádiz,ESP,GK,29,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,100
Brian Ocampo,Cádiz,URU,"MF,FW",24,2,0,0,10,13,0,24,3,4,0,0,0,23,4,3,57.1
Mamadou Mbaye,Cádiz,SEN,DF,25,2,0,0,6,2,0,0,6,3,0,1,0,10,9,5,64.3
Fede San Emeterio,Cádiz,ESP,MF,26,1,1,0,10,3,0,1,3,6,0,0,0,5,3,4,42.9
Álvaro Negredo,Cádiz,ESP,"FW,MF",37,0,0,0,0,2,3,2,1,1,0,0,0,2,3,1,75
Diadie Samassékou,Cádiz,MLI,MF,27,0,0,0,2,0,0,0,3,3,0,0,0,6,3,2,60
José Mari,Cádiz,ESP,"MF,FW",35,1,0,0,3,5,0,1,2,1,0,0,0,3,0,0,
Victor Wehbi,Cádiz,BRA,GK,20,0,0,0,0,0,0,0,0,0,,,0,,,,
Moussa Diakité,Cádiz,MLI,MF,19,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,
Karl Etta,Cádiz,CMR,FW,19,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Milutin Osmajić,Cádiz,MNE,MF,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100
Borja Vázquez,Cádiz,ESP,FW,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Alexandre Oukidja,Metz,ALG,GK,35,3,0,0,1,7,0,0,3,1,0,1,0,22,12,2,85.7
Danley Jean-Jacques,Metz,HAI,MF,23,5,0,0,49,23,2,20,44,29,0,0,0,126,23,45,33.8
Matthieu Udol,Metz,FRA,DF,27,5,0,0,28,20,1,73,50,37,0,0,0,149,27,40,40.3
Ismaël Traoré,Metz,CIV,DF,36,2,0,0,25,4,0,0,33,13,0,1,0,108,23,33,41.1
Lamine Camara,Metz,SEN,MF,19,3,0,0,45,45,1,119,28,42,0,0,0,180,11,26,29.7
Maxime Colin,Metz,FRA,DF,31,3,0,0,12,8,0,34,21,23,1,0,0,83,23,14,62.2
Kévin Van Den Kerkhof,Metz,ALG,"FW,MF",27,2,0,0,8,10,6,128,11,24,0,0,0,90,10,27,27
Fali Candé,Metz,GNB,DF,25,4,0,0,14,16,0,8,20,19,1,2,0,93,30,22,57.7
Georges Mikautadze,Metz,GEO,FW,22,0,1,0,13,26,1,34,8,3,0,0,0,69,14,46,23.3
Christophe Hérelle,Metz,MTQ,DF,30,4,1,0,14,33,0,1,19,16,0,0,0,77,17,16,51.5
Kévin N'Doram,Metz,FRA,MF,27,4,0,0,31,22,0,2,30,23,0,0,0,59,24,14,63.2
Cheikh Tidiane Sabaly,Metz,SEN,"FW,MF",24,4,0,0,25,27,6,16,12,20,1,1,0,86,5,17,22.7
Arthur Atta,Metz,FRA,"MF,FW",20,0,0,0,18,13,4,10,10,16,0,0,0,54,11,19,36.7
Koffi Kouao,Metz,CIV,DF,25,2,0,0,18,5,1,22,14,15,0,0,0,52,13,6,68.4
Sadibou Sané,Metz,SEN,DF,19,1,0,0,10,5,1,8,9,13,0,0,0,28,13,12,52
Ablie Jallow,Metz,GAM,"MF,FW",24,1,0,0,8,14,0,23,8,5,0,0,0,49,5,18,21.7
Papa Amadou Diallo,Metz,SEN,FW,19,1,0,0,10,12,4,14,11,8,0,0,0,59,30,36,45.5
Joel Asoro,Metz,SWE,"FW,MF",24,2,0,0,19,22,4,20,8,9,1,1,0,32,17,15,53.1
Simon Elisor,Metz,FRA,FW,24,1,0,0,17,16,4,4,0,2,1,0,0,20,35,47,42.7
Joseph Nduquidi,Metz,FRA,"MF,DF",18,2,0,0,13,13,0,0,11,4,0,0,0,35,6,14,30
Didier Lamkel Zé,Metz,CMR,"FW,MF",26,1,0,0,14,11,3,13,0,2,0,0,0,26,13,21,38.2
Benjamin Tetteh,Metz,GHA,"FW,MF",26,2,0,0,4,4,7,2,1,8,0,0,0,8,8,19,29.6
Oscar Estupiñan,Metz,COL,FW,26,0,0,0,6,3,1,1,0,4,0,0,0,11,11,11,50
Malick Mbaye,Metz,SEN,"MF,FW",19,1,0,0,6,5,0,20,2,4,0,0,0,7,1,7,12.5
Abou Lô,Metz,SEN,"MF,DF",23,0,1,0,3,2,0,0,4,1,0,0,0,10,2,2,50
Habib Maïga,Metz,CIV,"MF,FW",27,0,0,0,4,2,0,1,4,2,0,0,0,17,2,1,66.7
Ibou Sané,Metz,SEN,"MF,FW",18,1,0,0,5,2,1,4,1,4,0,0,0,10,1,2,33.3
Youssef Maziz,Metz,FRA,"FW,MF",25,0,0,0,1,2,0,4,1,0,0,0,0,6,2,2,50
Jean Frederic N'Guessan,Metz,CIV,"MF,FW",20,0,0,0,10,5,0,2,1,1,0,0,0,8,1,0,100
Guillaume Dietsch,Metz,FRA,GK,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yvon Mvogo,Lorient,SUI,GK,29,1,0,0,0,3,0,0,0,0,0,0,0,28,5,1,83.3
Laurent Abergel,Lorient,FRA,MF,30,4,0,0,39,37,1,35,62,53,0,0,0,226,15,14,51.7
Julien Ponceau,Lorient,FRA,MF,22,5,0,0,32,37,5,56,19,15,0,0,0,145,10,28,26.3
Montassar Talbi,Lorient,TUN,DF,25,2,0,0,18,8,1,3,32,22,0,0,0,116,51,37,58
Souleymane Touré,Lorient,FRA,DF,20,6,0,0,36,15,0,5,36,12,0,1,0,87,43,16,72.9
Julien Laporte,Lorient,FRA,DF,29,4,0,0,20,9,1,1,13,15,0,1,0,73,38,34,52.8
Théo Le Bris,Lorient,FRA,"DF,MF",20,2,0,0,7,13,0,37,15,24,0,0,0,61,7,11,38.9
Romain Faivre,Lorient,FRA,"MF,FW",25,1,0,0,5,47,1,38,7,6,0,0,0,85,3,8,27.3
Tiemoué Bakayoko,Lorient,FRA,MF,28,5,0,0,25,23,2,1,27,17,0,0,0,94,24,17,58.5
Formose Mendy,Lorient,SEN,DF,22,6,0,0,16,11,0,13,20,19,0,2,1,90,43,15,74.1
Nathaniel Adjei,Lorient,GHA,DF,20,2,0,0,10,12,2,2,18,9,0,0,0,60,30,22,57.7
Darlin Yongwa,Lorient,CMR,DF,22,3,0,0,21,32,3,76,15,23,0,1,0,88,11,11,50
Eli Junior Kroupi,Lorient,FRA,"FW,MF",17,1,0,0,16,8,8,14,10,4,0,0,0,35,8,21,27.6
Mohamed Bamba,Lorient,CIV,FW,21,3,0,0,22,14,11,2,2,9,0,0,0,35,23,29,44.2
Panos Katseris,Lorient,GRE,DF,22,4,0,0,19,11,2,45,8,20,0,1,0,58,11,15,42.3
Tosin Aiyegun,Lorient,BEN,"MF,FW",25,0,1,0,16,20,3,9,3,4,1,0,0,33,6,10,37.5
Gedeon Kalulu,Lorient,COD,DF,25,0,0,0,18,7,0,21,5,17,0,0,0,60,10,11,47.6
Ayman Kari,Lorient,FRA,MF,18,1,0,0,12,28,0,1,6,14,0,0,0,50,2,7,22.2
Imran Louza,Lorient,MAR,MF,24,1,0,0,16,15,0,53,9,7,0,0,0,57,9,8,52.9
Benjamin Mendy,Lorient,FRA,DF,29,3,0,0,12,4,4,96,7,1,0,0,0,31,4,7,36.4
Jean-Victor Makengo,Lorient,FRA,"MF,FW",25,1,0,0,11,12,0,6,8,5,0,0,0,29,2,2,50
Bamba Dieng,Lorient,SEN,FW,23,3,0,0,7,21,7,5,0,3,0,0,0,12,17,19,47.2
Vincent Le Goff,Lorient,FRA,"DF,MF",33,1,0,0,3,5,2,18,3,0,0,0,0,35,2,2,50
Badredine Bouanani,Lorient,ALG,MF,18,0,0,0,1,10,0,10,2,2,0,0,0,18,0,3,0
Siriné Doucouré,Lorient,MLI,FW,21,2,0,0,10,6,2,1,1,6,0,0,0,8,17,24,41.5
Igor Carioca,Lorient,BRA,"DF,MF",26,2,0,0,7,4,0,10,3,6,0,2,0,18,4,5,44.4
Bonke Innocent,Lorient,NGA,MF,27,1,0,0,5,4,0,0,4,4,0,0,0,11,3,2,60
Joel Mvuka,Lorient,NOR,"DF,FW",20,1,0,0,1,5,1,12,2,3,0,0,0,11,0,2,0
Loris Mouyokolo,Lorient,FRA,DF,22,0,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0
Aurélien Pelon,Lorient,FRA,DF,19,2,0,0,2,1,0,0,1,2,0,0,0,2,1,0,100
Pablo Pagis,Lorient,FRA,MF,20,1,0,0,4,4,0,2,3,6,0,0,0,6,2,2,50
Bassirou Ndiaye,Lorient,SEN,FW,21,0,0,0,5,5,0,1,1,2,0,0,0,9,3,5,37.5
Bamo Meïté,Lorient,CIV,DF,21,0,0,0,0,1,0,0,3,1,0,0,0,6,1,2,33.3
Dembo Sylla,Lorient,GUI,DF,20,1,0,0,1,0,0,5,1,3,0,0,0,0,0,0,
Alfred Gomis,Lorient,SEN,GK,29,0,0,0,0,0,0,0,0,0,,,0,,,,
Ibrahima Koné,Lorient,MLI,FW,24,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,75
Adrian Grbić,Lorient,AUT,FW,26,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,66.7
Gino Caoki,Lorient,FRA,MF,19,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,
Royce Openda Owaga,Lorient,GAB,FW,21,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Morgan Gibbs-White,Nott'ham Forest,ENG,"MF,FW",23,9,0,0,40,66,6,202,18,24,0,0,0,179,60,68,46.9
Murillo,Nott'ham Forest,BRA,DF,21,6,0,0,41,9,0,4,43,35,0,0,1,146,38,40,48.7
Anthony Elanga,Nott'ham Forest,SWE,"FW,MF",21,1,0,0,11,29,19,62,9,19,0,0,0,96,17,37,31.5
Ryan Yates,Nott'ham Forest,ENG,MF,25,8,0,0,64,63,2,9,25,42,0,0,0,110,41,36,53.2
Danilo,Nott'ham Forest,BRA,MF,22,5,0,0,22,12,2,37,35,22,0,1,0,118,14,10,58.3
Chris Wood,Nott'ham Forest,NZL,FW,31,1,0,0,23,17,9,3,2,5,0,1,0,46,72,96,42.9
Callum Hudson-Odoi,Nott'ham Forest,ENG,"FW,MF",22,0,0,0,17,35,13,81,7,10,1,0,0,98,2,7,22.2
Neco Williams,Nott'ham Forest,WAL,DF,22,4,0,0,24,34,5,78,24,44,0,0,0,107,31,20,60.8
Matt Turner,Nott'ham Forest,USA,GK,29,2,0,0,0,3,0,0,0,0,0,0,0,11,4,0,100
Orel Mangala,Nott'ham Forest,BEL,MF,25,6,0,0,27,23,0,2,29,14,0,0,0,74,9,3,75
Nicolás Domínguez,Nott'ham Forest,ARG,"MF,FW",25,6,0,0,32,20,2,17,21,45,0,0,0,108,21,19,52.5
Harry Toffolo,Nott'ham Forest,ENG,DF,27,3,0,0,20,4,2,61,17,20,0,0,0,57,25,15,62.5
Ola Aina,Nott'ham Forest,NGA,DF,26,3,0,0,18,25,2,28,18,31,0,1,0,97,16,12,57.1
Moussa Niakhate,Nott'ham Forest,SEN,DF,27,5,1,1,11,4,1,11,15,25,0,0,0,98,15,5,75
Willy Boly,Nott'ham Forest,CIV,DF,32,3,1,1,22,3,1,1,25,31,0,0,0,86,57,26,68.7
Matz Sels,Nott'ham Forest,BEL,GK,31,1,0,0,0,3,0,0,0,0,0,0,0,4,3,0,100
Taiwo Awoniyi,Nott'ham Forest,NGA,FW,25,2,0,0,12,17,15,2,1,7,0,0,0,33,21,48,30.4
Gonzalo Montiel,Nott'ham Forest,ARG,DF,26,6,0,0,9,2,4,21,10,23,0,1,0,42,12,8,60
Andrew Omobamidele,Nott'ham Forest,IRL,DF,21,2,0,0,8,3,0,0,15,3,0,0,1,21,7,10,41.2
Ibrahim Sangaré,Nott'ham Forest,CIV,MF,25,6,0,0,22,9,2,2,16,23,0,0,0,70,8,16,33.3
Serge Aurier,Nott'ham Forest,CIV,"DF,MF",30,3,0,0,8,10,0,23,9,17,0,0,0,50,30,20,60
Divock Origi,Nott'ham Forest,BEL,FW,28,1,0,0,16,8,6,14,2,4,0,0,0,16,11,17,39.3
Nuno Tavares,Nott'ham Forest,POR,DF,23,3,0,0,16,5,0,26,1,12,0,0,0,33,3,2,60
Odisseas Vlachodimos,Nott'ham Forest,GRE,GK,29,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Felipe,Nott'ham Forest,BRA,DF,34,4,0,0,12,3,0,0,6,11,0,0,0,20,14,6,70
Joe Worrall,Nott'ham Forest,ENG,DF,26,0,1,0,4,2,0,0,3,5,0,0,0,18,12,10,54.5
Scott McKenna,Nott'ham Forest,SCO,DF,26,0,0,0,3,2,0,0,5,0,0,0,0,25,20,3,87
Cheikhou Kouyaté,Nott'ham Forest,SEN,MF,33,3,0,0,11,4,0,0,2,6,0,0,0,14,10,10,50
Brennan Johnson,Nott'ham Forest,WAL,"FW,MF",22,1,0,0,2,7,1,4,0,1,0,0,0,11,1,2,33.3
Gio Reyna,Nott'ham Forest,USA,"FW,MF",20,0,0,0,3,2,0,8,2,3,0,0,0,14,7,9,43.8
Andrey Santos,Nott'ham Forest,BRA,MF,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,
Brandon Aguilera,Nott'ham Forest,CRC,FW,20,0,0,0,5,0,1,6,0,0,0,0,0,0,0,0,
Joe Gardner,Nott'ham Forest,ENG,DF,18,0,0,0,0,0,0,0,0,0,,,0,,,,
Rodrigo Ribeiro,Nott'ham Forest,POR,"MF,FW",18,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,66.7
Andrea Consigli,Sassuolo,ITA,GK,36,1,0,0,0,3,0,0,1,0,0,0,0,32,7,0,100
Andrea Pinamonti,Sassuolo,ITA,FW,24,4,0,0,23,53,9,11,2,10,1,0,0,69,79,159,33.2
Armand Lauriente,Sassuolo,FRA,FW,24,5,0,0,36,58,5,142,15,20,1,0,0,138,6,28,17.6
Martin Erlic,Sassuolo,CRO,DF,25,6,0,0,32,27,0,5,30,22,0,2,0,110,55,48,53.4
Matheus Henrique,Sassuolo,BRA,MF,25,8,1,1,23,40,2,27,25,30,0,0,0,141,14,12,53.8
Kristian Thorstvedt,Sassuolo,NOR,MF,24,7,0,0,39,41,1,26,23,22,0,0,0,112,55,68,44.7
Gian Marco Ferrari,Sassuolo,ITA,DF,31,4,0,0,28,21,0,14,25,11,0,3,0,95,39,38,50.6
Jeremy Toljan,Sassuolo,GER,DF,28,1,0,0,10,9,0,54,16,13,1,1,0,103,9,16,36
Daniel Boloca,Sassuolo,ROU,MF,24,6,1,0,26,7,0,8,14,34,0,1,0,155,24,20,54.5
Ruan,Sassuolo,BRA,DF,24,7,1,1,26,15,0,2,26,16,1,1,0,80,34,27,55.7
Marcus Pedersen,Sassuolo,NOR,DF,23,4,0,0,14,14,0,63,10,26,0,0,0,56,9,18,33.3
Nedim Bajrami,Sassuolo,ALB,"MF,FW",24,0,0,0,13,7,3,86,7,7,0,0,0,57,2,11,15.4
Domenico Berardi,Sassuolo,ITA,FW,28,7,0,0,28,28,4,73,13,8,1,0,0,57,9,18,33.3
Josh Doig,Sassuolo,SCO,DF,21,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7
Mattia Viti,Sassuolo,ITA,DF,21,1,0,0,11,16,0,1,10,19,0,1,1,45,13,10,56.5
Matías Viña,Sassuolo,URU,DF,25,2,0,0,12,9,0,31,13,21,0,0,2,45,11,15,42.3
Grégoire Defrel,Sassuolo,MTQ,"FW,MF",32,1,0,0,10,11,1,3,3,9,0,0,0,30,6,21,22.2
Uroš Račić,Sassuolo,SRB,MF,25,2,0,0,9,13,0,2,8,6,0,0,0,50,12,13,48
Cristian Volpato,Sassuolo,ITA,"MF,FW",19,3,0,0,18,10,1,60,4,8,0,0,0,45,7,7,50
Samuele Mulattieri,Sassuolo,ITA,"FW,MF",22,1,0,0,8,7,1,0,1,2,1,0,0,21,23,35,39.7
Samu Castillejo,Sassuolo,ESP,"FW,MF",28,2,0,0,14,22,1,45,3,11,0,0,0,33,2,9,18.2
Filippo Missori,Sassuolo,ITA,DF,19,0,0,0,3,4,1,11,6,4,0,0,0,8,6,1,85.7
Luca Lipani,Sassuolo,ITA,MF,18,0,0,0,6,1,0,6,6,7,0,0,0,22,5,7,41.7
Alessio Cragno,Sassuolo,ITA,GK,29,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100
Pedro Obiang,Sassuolo,EQG,MF,31,1,0,0,9,3,0,1,8,4,0,0,0,20,5,4,55.6
Marash Kumbulla,Sassuolo,ALB,DF,23,1,0,0,3,1,0,0,0,2,0,1,1,6,4,4,50
Emil Ceide,Sassuolo,NOR,"FW,MF",21,1,0,0,3,1,0,8,0,3,0,0,0,7,0,3,0
Maxime Lopez,Sassuolo,FRA,MF,25,1,1,0,3,3,0,0,5,2,0,0,0,10,0,1,0
Kevin Miranda,Sassuolo,ITA,DF,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Justin Kumi,Sassuolo,ITA,FW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marvin Schwäbe,Köln,GER,GK,28,0,0,0,0,1,0,0,0,0,0,0,0,35,5,3,62.5
Timo Hübers,Köln,GER,DF,27,8,0,0,47,26,1,3,67,52,1,0,0,211,99,49,66.9
Julian Chabot,Köln,GER,DF,25,10,1,1,29,44,4,5,49,44,0,0,0,149,101,38,72.7
Eric Martel,Köln,GER,MF,21,8,1,1,59,44,2,22,44,46,1,1,0,152,70,54,56.5
Florian Kainz,Köln,AUT,"MF,FW",30,4,1,0,22,37,1,176,14,21,0,0,0,126,12,25,32.4
Dejan Ljubicic,Köln,AUT,"MF,FW",25,6,0,0,32,13,1,31,18,28,0,0,0,112,8,11,42.1
Linton Maina,Köln,GER,"FW,MF",24,4,0,0,11,18,5,78,6,15,0,0,0,92,0,14,0
Max Finkgräfe,Köln,GER,"DF,FW",19,4,0,0,19,21,0,61,22,39,0,0,0,104,23,27,46
Rasmus Carstensen,Köln,DEN,"DF,FW",22,2,1,1,24,15,3,63,20,23,0,1,0,95,16,19,45.7
Denis Huseinbasic,Köln,BIH,MF,22,5,0,0,29,15,0,17,13,21,0,0,0,114,8,8,50
Jan Thielmann,Köln,GER,"FW,DF",21,4,1,0,27,28,6,43,8,18,0,0,0,75,20,27,42.6
Davie Selke,Köln,GER,FW,28,3,0,0,25,19,11,4,0,2,0,0,0,9,67,55,54.9
Benno Schmitz,Köln,GER,DF,28,5,0,0,12,12,0,53,9,18,0,0,0,59,14,22,38.9
Luca Waldschmidt,Köln,GER,"MF,FW",27,0,0,0,24,17,6,44,6,14,1,0,0,64,7,9,43.8
Leart Paqarada,Köln,KVX,DF,28,1,0,0,8,9,1,101,11,13,0,0,0,56,9,21,30
Faride Alidou,Köln,GER,"FW,MF",22,4,0,0,21,23,3,39,8,4,1,1,0,57,18,28,39.1
Sargis Adamyan,Köln,ARM,"FW,MF",30,2,0,0,18,14,8,5,5,9,1,0,0,30,14,37,27.5
Steffen Tigges,Köln,GER,FW,25,0,0,0,7,8,2,7,2,6,0,0,0,25,38,41,48.1
Luca Kilian,Köln,GER,DF,23,1,0,0,4,0,0,1,8,9,0,0,0,24,10,7,58.8
Dominique Heintz,Köln,GER,DF,29,0,0,0,7,4,1,23,3,5,0,0,0,30,11,11,50
Mark Uth,Köln,GER,"MF,FW",31,2,0,0,9,12,0,36,1,4,0,0,0,24,3,3,50
Jacob Christensen,Köln,DEN,MF,22,1,0,0,5,0,2,5,4,6,0,0,0,18,0,5,0
Mathias Olesen,Köln,LUX,"MF,FW",22,2,1,1,3,2,0,2,3,0,0,0,0,14,1,3,25
Damion Downs,Köln,USA,"FW,MF",19,0,0,0,1,0,0,1,0,1,0,0,0,4,1,6,14.3
Justin Diehl,Köln,GER,"FW,MF",18,0,0,0,2,4,0,18,0,0,0,0,0,8,0,2,0
Florian Dietz,Köln,GER,"FW,MF",24,0,0,0,1,0,0,0,0,0,0,0,0,2,2,8,20
Andy Pelmard,Clermont Foot,FRA,DF,23,1,0,0,16,20,0,6,36,43,0,2,0,170,25,12,67.6
Mory Diaw,Clermont Foot,SEN,GK,30,3,0,0,0,3,0,0,1,1,0,0,0,41,11,1,91.7
Neto Borges,Clermont Foot,BRA,DF,26,3,1,0,21,26,8,87,59,26,2,0,0,156,37,45,45.1
Muhammed Cham,Clermont Foot,AUT,"MF,FW",22,4,0,0,22,58,3,122,8,15,0,0,0,144,7,23,23.3
Johan Gastien,Clermont Foot,FRA,MF,35,7,0,0,32,30,1,44,39,22,0,0,0,165,17,16,51.5
Jim Allevinah,Clermont Foot,GAB,"MF,DF",28,1,0,0,15,28,1,51,16,18,0,0,0,100,16,26,38.1
Maximiliano Caufriez,Clermont Foot,BEL,DF,26,6,3,1,42,20,0,4,19,28,0,1,0,72,19,17,52.8
Yohann Magnin,Clermont Foot,FRA,MF,26,2,0,0,38,24,1,16,19,32,0,0,0,97,31,30,50.8
Shamar Nicholson,Clermont Foot,JAM,FW,26,2,0,0,20,29,15,7,0,2,2,0,0,36,47,60,43.9
Maxime Gonalons,Clermont Foot,FRA,MF,34,4,0,0,31,19,0,1,20,34,0,0,0,97,15,9,62.5
Habib Keita,Clermont Foot,MLI,MF,21,5,0,0,23,37,0,5,30,19,0,0,0,83,7,11,38.9
Mehdi Zeffane,Clermont Foot,ALG,"DF,MF",31,2,0,0,14,7,2,46,16,20,1,0,0,64,7,13,35
Elba Rashani,Clermont Foot,KVX,"MF,FW",30,4,2,0,29,31,3,29,12,18,1,0,0,58,24,18,57.1
Chrislain Matsima,Clermont Foot,FRA,DF,21,2,0,0,12,10,1,0,13,11,0,3,0,67,23,13,63.9
Cheick Konaté,Clermont Foot,MLI,DF,19,4,0,0,17,15,0,45,13,17,0,1,0,55,7,12,36.8
Alidu Seidu,Clermont Foot,GHA,DF,23,5,1,0,20,29,0,4,25,24,0,1,0,107,15,8,65.2
Florent Ogier,Clermont Foot,FRA,DF,34,2,0,0,13,7,0,0,11,10,0,1,1,37,23,18,56.1
Grejohn Kyei,Clermont Foot,FRA,FW,27,1,0,0,29,11,8,2,1,4,0,0,0,20,28,29,49.1
Bilal Boutobba,Clermont Foot,FRA,"FW,MF",24,1,0,0,7,29,2,62,8,14,0,0,0,54,11,11,50
Alan Virginius,Clermont Foot,FRA,FW,20,0,0,0,4,6,4,22,3,5,1,0,0,15,4,15,21.1
Massamba Ndiaye,Clermont Foot,SEN,GK,21,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,66.7
Yoël Armougom,Clermont Foot,FRA,"DF,MF",25,1,0,0,1,3,1,22,3,3,0,0,0,6,2,3,40
Jérémy Jacquet,Clermont Foot,FRA,DF,18,0,0,0,1,3,1,1,6,3,0,0,0,9,6,4,60
Jérémie Bela,Clermont Foot,ANG,"MF,FW",30,0,0,0,0,4,0,14,0,1,0,0,0,8,1,3,25
Mateusz Wieteska,Clermont Foot,POL,DF,26,0,0,0,0,2,1,0,5,1,0,0,0,12,4,2,66.7
Komnen Andrić,Clermont Foot,SRB,FW,28,0,0,0,2,2,1,1,0,1,0,0,0,4,2,8,20
Ilhan Fakili,Clermont Foot,FRA,"MF,FW",17,0,0,0,1,1,0,1,1,0,0,0,0,3,0,3,0
Théo Borne,Clermont Foot,FRA,GK,21,0,0,0,0,0,0,0,0,0,,,0,,,,
Aïman Maurer,Clermont Foot,MAR,"MF,FW",18,0,0,0,0,0,0,4,0,1,0,0,0,2,0,3,0
Mohamed Bouchenna,Clermont Foot,FRA,"MF,FW",17,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,
Joshua M'Bahia,Clermont Foot,CIV,MF,18,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100
Abdellah Baallal,Clermont Foot,MAR,MF,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100
Thomas Kaminski,Luton Town,BEL,GK,30,3,0,0,0,3,0,0,0,1,0,0,0,63,4,0,100
Alfie Doughty,Luton Town,ENG,DF,23,5,0,0,40,10,14,390,32,44,0,0,0,185,23,12,65.7
Carlton Morris,Luton Town,ENG,"FW,MF",27,4,0,0,55,49,11,18,2,9,0,0,0,71,133,169,44
Ross Barkley,Luton Town,ENG,MF,29,6,0,0,28,41,0,48,25,22,0,0,0,201,42,34,55.3
Teden Mengi,Luton Town,ENG,DF,21,5,0,0,42,10,1,3,74,24,0,1,0,126,60,43,58.3
Chiedozie Ogbene,Luton Town,IRL,"MF,DF",26,1,0,0,9,52,10,91,7,14,2,0,0,125,28,23,54.9
Tahith Chong,Luton Town,NED,"MF,FW",23,5,0,0,27,70,4,40,8,23,0,0,0,104,9,22,29
Amari'i Bell,Luton Town,JAM,DF,29,0,0,0,26,21,0,16,26,38,0,0,0,98,20,22,47.6
Gabriel Osho,Luton Town,NGA,DF,24,3,0,0,25,16,1,3,31,22,0,0,0,103,36,36,50
Reece Burke,Luton Town,ENG,DF,26,6,0,0,23,12,1,15,25,25,0,1,0,62,46,32,59
Issa Kaboré,Luton Town,BFA,DF,22,7,0,0,28,32,2,69,16,28,0,0,1,102,17,18,48.6
Elijah Adebayo,Luton Town,ENG,FW,25,1,0,0,29,18,15,5,7,2,0,0,0,34,43,43,50
Jordan Clark,Luton Town,ENG,MF,29,6,0,0,16,27,5,24,12,17,0,0,0,59,18,15,54.5
Albert Sambi Lokonga,Luton Town,BEL,MF,23,4,0,0,22,29,0,14,13,21,0,0,0,64,15,9,62.5
Pelly Ruddock Mpanzu,Luton Town,COD,MF,30,1,0,0,9,18,0,14,13,5,0,0,0,54,12,19,38.7
Andros Townsend,Luton Town,ENG,"MF,FW",32,1,0,0,14,13,2,80,6,14,0,0,0,68,0,10,0
Tom Lockyer,Luton Town,WAL,DF,28,4,0,0,15,11,0,1,25,16,0,1,1,89,31,16,66
Marvelous Nakamba,Luton Town,ZIM,MF,29,5,0,0,26,10,0,4,11,24,0,0,0,90,4,7,36.4
Jacob Brown,Luton Town,SCO,"MF,FW",25,4,0,0,20,24,7,10,9,15,0,0,0,56,43,54,44.3
Ryan John Giles,Luton Town,ENG,"DF,MF",23,0,0,0,3,3,1,73,5,7,0,0,0,21,3,0,100
Cauley Woodrow,Luton Town,ENG,"FW,MF",28,2,0,0,12,4,5,11,2,12,0,0,0,21,10,16,38.5
Daiki Hashioka,Luton Town,JPN,DF,24,0,0,0,10,6,0,10,8,6,0,0,2,26,12,12,50
Mads Juel Andersen,Luton Town,DEN,DF,25,1,0,0,7,2,0,0,15,7,0,0,0,25,11,5,68.8
Tim Krul,Luton Town,NED,GK,35,0,0,0,0,1,0,0,0,0,,,0,,,,
Luke Berry,Luton Town,ENG,"MF,DF",31,2,0,0,10,11,0,11,1,3,0,0,0,8,7,7,50
Fred Onyedinma,Luton Town,ENG,"DF,MF",26,1,0,0,10,6,0,13,1,6,0,1,0,10,8,6,57.1
Joseph Johnson,Luton Town,ENG,DF,17,1,0,0,1,3,1,3,0,4,0,0,0,3,0,1,0
James Shea,Luton Town,ENG,GK,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
