Player Name,Club Name,Country,Position,Age,90s,"PassesCompleted	",InGamePasses,SetPiecesPasses,FreeKickPasses,ThroughBalls,Switches,Crosses,ThrowInsTaken,CornersTaken,InswingingCorners,OutswingingCorners,StraightCorners,PassesCompleted,PassesOffside,PassesBlocked
Matteo Prati,Cagliari,ITA,MF,19,21.9,755,705,43,25,3,0,15,4,2,0,2,0,560,7,22
Alessandro Deiola,Cagliari,ITA,MF,27,19.7,524,511,11,4,2,11,17,7,0,0,0,0,364,2,10
Ibrahim Sulemana,Cagliari,GHA,MF,20,17.6,452,446,3,3,0,8,15,0,0,0,0,0,361,3,10
Nicolas Viola,Cagliari,ITA,"MF,FW",33,14.3,565,434,124,48,3,4,145,3,70,28,37,1,358,7,15
Gaetano Oristanio,Cagliari,ITA,"FW,MF",20,14,242,225,17,6,0,9,41,2,5,3,2,0,164,0,13
Gianluca Lapadula,Cagliari,PER,FW,33,13.9,171,148,22,1,0,0,7,0,0,0,0,0,120,1,5
Adam Obert,Cagliari,SVK,DF,20,13.6,474,429,43,17,1,14,22,24,2,0,2,0,372,2,11
Yerry Mina,Cagliari,COL,DF,28,13.5,562,517,44,43,0,4,2,1,0,0,0,0,448,1,2
Andrea Petagna,Cagliari,ITA,FW,28,13.1,239,215,24,3,1,2,2,2,0,0,0,0,170,0,8
Mateusz Wieteska,Cagliari,POL,DF,26,13.1,462,432,30,11,1,1,4,19,0,0,0,0,374,0,8
Paulo Azzi,Cagliari,BRA,"DF,MF",29,12.3,487,394,91,6,0,1,52,84,1,0,0,0,322,2,13
Pantelis Hatzidiakos,Cagliari,GRE,DF,26,11.8,405,369,31,11,0,4,6,19,0,0,0,0,328,5,6
Eldor Shomurodov,Cagliari,UZB,"FW,MF",28,11.6,230,212,17,0,2,1,8,2,0,0,0,0,153,1,7
Edoardo Goldaniga,Cagliari,ITA,DF,29,11.2,553,505,46,19,0,19,10,26,0,0,0,0,438,2,0
Jakub Jankto,Cagliari,CZE,"MF,FW",27,10.9,253,223,29,8,3,0,32,7,6,1,4,1,161,1,7
Boris Radunović,Cagliari,SRB,GK,27,10.7,222,139,83,17,0,0,0,0,0,0,0,0,169,0,0
Gianluca Gaetano,Cagliari,ITA,"FW,MF",23,8.3,236,216,18,8,2,1,15,0,4,1,2,0,171,2,5
Leonardo Pavoletti,Cagliari,ITA,FW,34,7.9,157,152,3,1,1,0,1,1,0,0,0,0,87,2,3
Alessandro Di Pardo,Cagliari,ITA,"DF,MF",24,5.4,175,146,29,0,0,1,21,29,0,0,0,0,115,0,7
Marco Mancosu,Cagliari,ITA,"MF,FW",34,2.5,62,54,7,2,1,0,10,0,1,0,1,0,39,1,2
Gastón Pereiro,Cagliari,URU,"FW,MF",28,0.8,,,,,,,1,,,,,,,,
Kingstone Mutandwa,Cagliari,ZAM,"FW,MF",20,0.4,9,9,0,0,0,0,0,0,0,0,0,0,3,0,0
Simone Aresti,Cagliari,ITA,GK,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Desmas,Le Havre,FRA,GK,29,33,945,617,324,102,0,0,0,0,0,0,0,0,611,4,2
Gautier Lloris,Le Havre,FRA,DF,28,32.9,1398,1369,27,18,2,3,3,8,0,0,0,0,1194,2,14
Arouna Sangante,Le Havre,SEN,DF,21,30.9,1521,1315,202,61,0,13,15,139,0,0,0,0,1233,4,29
Christopher Operi,Le Havre,CIV,DF,26,28.2,1570,1191,371,93,0,9,195,223,55,23,26,0,1147,8,32
Daler Kuzyaev,Le Havre,RUS,MF,30,26,1050,1010,36,19,4,0,29,1,15,2,7,0,824,4,27
Abdoulaye Touré,Le Havre,GUI,MF,29,25.4,1238,1219,14,9,1,6,4,3,0,0,0,0,1031,5,19
Josué Casimir,Le Havre,FRA,"FW,DF",21,24.3,781,675,103,5,1,1,56,88,2,0,0,0,572,3,26
Etienne Youte Kinkoue,Le Havre,FRA,DF,21,23.6,962,892,70,45,0,4,2,2,0,0,0,0,833,0,2
Yassine Kechta,Le Havre,MAR,MF,21,22.8,960,931,27,15,4,5,19,7,4,2,0,0,778,2,20
Loïc Nego,Le Havre,HUN,"DF,MF",32,19.5,639,552,85,3,0,0,47,81,1,0,0,0,481,2,17
Emmanuel Sabbi,Le Havre,USA,"FW,MF",25,18.7,368,353,12,5,2,1,21,5,1,1,0,0,258,3,24
Yoann Salmier,Le Havre,GUF,DF,30,18.4,767,679,86,25,1,2,9,59,0,0,0,0,612,2,9
Mohamed Lamine Bayo,Le Havre,GUI,FW,25,15.9,310,283,26,0,3,2,9,0,0,0,0,0,201,1,14
André Ayew,Le Havre,GHA,FW,33,13.2,266,244,19,0,0,0,4,1,0,0,0,0,197,3,10
Oussama Targhalline,Le Havre,MAR,MF,21,12.8,704,689,13,9,2,2,8,3,1,0,0,0,600,2,15
Nabil Alioui,Le Havre,FRA,"MF,FW",24,12.1,358,289,66,17,6,1,55,1,36,23,13,0,228,3,14
Antoine Joujou,Le Havre,FRA,"FW,MF",20,10.9,260,256,3,1,0,0,23,1,0,0,0,0,184,1,8
Samuel Grandsir,Le Havre,FRA,"MF,FW",26,8.3,292,269,23,6,2,2,48,5,12,3,8,0,209,0,20
Oualid El Hajjam,Le Havre,MAR,"DF,MF",32,7.4,234,203,29,2,0,0,15,27,0,0,0,0,176,2,4
Rassoul Ndiaye,Le Havre,SEN,"MF,FW",21,6.3,263,260,3,3,0,1,8,0,0,0,0,0,209,0,7
Steve Ngoura,Le Havre,FRA,"FW,MF",18,3.4,50,48,2,0,0,1,2,0,0,0,0,0,33,0,2
Mathieu Gorgelin,Le Havre,FRA,GK,32,3,19,16,3,1,0,0,0,0,0,0,0,0,12,0,0
Andy Logbo,Le Havre,FRA,FW,19,2.8,40,38,2,0,0,0,1,0,0,0,0,0,31,0,0
Issa Soumaré,Le Havre,SEN,"FW,MF",22,2.6,62,58,3,0,0,0,2,1,0,0,0,0,33,1,6
Mohamed Koné,Le Havre,CIV,GK,21,1,,,,,,,0,,,,,,,,
Alois Confais,Le Havre,FRA,"MF,FW",26,0.5,9,7,2,2,0,0,2,0,0,0,0,0,7,0,0
Nolan Mbemba,Le Havre,CGO,MF,28,0.4,34,33,1,0,0,1,3,0,1,0,1,0,28,0,0
Simon Ebonog,Le Havre,CMR,MF,18,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0
Kandet Diawara,Le Havre,GUI,FW,23,0.1,,,,,,,2,,,,,,,,
Matìas Soulé,Frosinone,ARG,"FW,MF",20,36.1,1535,1387,142,27,23,3,111,32,82,32,15,1,1197,6,33
Caleb Okoli,Frosinone,ITA,DF,22,35.7,1720,1588,129,66,0,6,2,27,0,0,0,0,1407,3,16
Enzo Barrenechea,Frosinone,ARG,MF,22,33.1,1903,1795,104,88,1,13,1,3,0,0,0,0,1624,4,21
Simone Romagnoli,Frosinone,ITA,DF,33,32.2,1421,1256,165,76,0,1,1,0,0,0,0,0,1221,0,9
Stefano Turati,Frosinone,ITA,GK,21,31.5,1065,858,205,61,0,1,0,0,0,0,0,0,775,2,0
Marco Brescianini,Frosinone,ITA,MF,23,28.4,804,761,40,7,5,0,20,29,0,0,0,0,632,3,21
Luca Mazzitelli,Frosinone,ITA,MF,27,27.2,1309,1234,67,38,5,10,42,5,12,7,3,0,974,8,21
Walid Cheddira,Frosinone,MAR,FW,25,25.7,385,349,33,0,1,2,3,1,0,0,0,0,262,3,27
Pol Lirola,Frosinone,ESP,DF,25,19.8,722,627,93,15,2,2,33,78,0,0,0,0,556,2,20
Ilario Monterisi,Frosinone,ITA,DF,21,19.7,997,911,85,22,2,0,5,55,0,0,0,0,802,1,18
Francesco Gelli,Frosinone,ITA,"MF,DF",26,19,743,612,129,32,2,0,56,52,43,18,5,1,604,2,18
Anthony Oyono,Frosinone,GAB,DF,22,15.6,621,490,130,5,0,1,13,125,0,0,0,0,518,1,16
Riccardo Marchizza,Frosinone,ITA,DF,25,14.4,558,444,112,10,0,2,24,102,0,0,0,0,423,2,16
Nadir Zortea,Frosinone,ITA,DF,24,14,572,433,138,7,0,0,74,114,17,0,13,1,418,1,25
Emanuele Valeri,Frosinone,ITA,DF,24,13.1,560,398,160,16,1,2,73,125,18,3,14,0,341,2,17
Abdou Harroui,Frosinone,NED,"MF,FW",25,13.1,383,361,18,4,4,2,12,6,2,1,0,0,303,4,11
Reinier,Frosinone,BRA,"MF,FW",21,12.2,401,383,18,3,2,2,13,4,8,1,0,0,318,0,10
Michele Cerofolini,Frosinone,ITA,GK,24,10.8,209,148,61,23,0,0,0,0,0,0,0,0,124,0,0
Kaio Jorge,Frosinone,BRA,FW,21,10.2,159,133,26,0,0,1,4,1,0,0,0,0,116,0,5
Luca Garritano,Frosinone,ITA,"MF,DF",29,7.6,220,203,17,4,0,2,20,5,8,3,3,0,147,0,10
Arijon Ibrahimović,Frosinone,GER,"FW,DF",17,6.6,225,212,11,1,0,2,7,7,3,2,0,0,163,2,6
Jaime Báez,Frosinone,URU,"FW,MF",28,6.4,202,182,20,4,0,1,25,2,14,2,10,0,141,0,7
Marvin Cuni,Frosinone,ALB,FW,22,6.2,115,104,10,0,0,1,4,1,0,0,0,0,82,1,5
Giuseppe Caso,Frosinone,ITA,"FW,MF",24,6.1,112,106,6,0,1,0,5,1,5,0,0,0,95,0,2
Mateus Lusuardi,Frosinone,BRA,DF,19,4.4,154,134,19,4,0,0,1,15,0,0,0,0,134,1,0
Mehdi Bourabia,Frosinone,MAR,MF,31,3.8,98,96,2,2,1,0,2,0,0,0,0,0,76,0,4
Kevin Bonifazi,Frosinone,ITA,DF,27,3.6,145,133,12,8,0,1,1,4,0,0,0,0,123,0,4
Demba Seck,Frosinone,SEN,"FW,MF",22,3.3,92,89,3,1,0,0,2,1,1,0,0,0,74,0,3
Giorgi Kvernadze,Frosinone,GEO,"FW,DF",20,2.1,36,32,4,0,0,0,9,4,0,0,0,0,31,0,2
Farés Ghedjemis,Frosinone,FRA,"FW,MF",20,2,61,60,1,0,0,0,6,1,0,0,0,0,48,0,3
Gennaro Borrelli,Frosinone,ITA,FW,23,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Karlo Lulić,Frosinone,CRO,MF,27,0.5,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
Luigi Canotto,Frosinone,ITA,FW,29,0.2,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1
Przemysław Szymiński,Frosinone,POL,MF,29,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Rubén Alcaraz,Cádiz,ESP,MF,32,34.8,1582,1462,106,85,1,42,36,7,8,1,7,0,1271,14,17
Jeremías Ledesma,Cádiz,ARG,GK,30,33.9,1186,734,447,163,0,1,0,0,0,0,0,0,689,5,5
Chris Ramos,Cádiz,ESP,"FW,MF",26,29,486,469,13,0,0,0,12,3,0,0,0,0,274,4,9
Isaac Carcelen,Cádiz,ESP,DF,30,29,1163,894,263,24,0,7,67,234,5,0,5,0,851,6,25
Fali,Cádiz,ESP,DF,29,28.3,1050,989,54,49,5,21,10,0,0,0,0,0,799,7,7
Javi Hernández ,Cádiz,ESP,DF,25,27.9,1292,992,299,62,1,4,127,193,44,15,22,0,922,1,27
Roberto Navarro,Cádiz,ESP,"MF,FW",21,21.7,737,672,59,9,2,0,103,6,43,20,17,0,531,6,25
Víctor Chust,Cádiz,ESP,DF,23,21.7,1040,994,38,30,0,12,3,3,0,0,0,0,831,8,12
Gonzalo Escalante,Cádiz,ARG,MF,30,18.9,711,689,15,7,2,2,5,1,0,0,0,0,537,7,12
Iván Alejo,Cádiz,ESP,MF,28,18.8,481,433,46,10,1,2,151,24,12,0,11,0,245,2,32
Rubén Sobrino,Cádiz,ESP,"MF,FW",31,18.4,526,517,6,1,1,3,23,4,0,0,0,0,387,3,26
Lucas,Cádiz,BRA,DF,22,18.1,807,632,169,14,2,4,77,145,10,6,2,0,595,6,14
Roger Martí,Cádiz,ESP,FW,32,15.1,344,313,28,1,3,2,9,0,0,0,0,0,225,3,15
Álex Fernández,Cádiz,ESP,MF,30,14.3,649,578,67,29,0,6,35,6,20,6,10,0,539,4,11
Maxi Gómez,Cádiz,URU,FW,26,13.2,255,247,6,1,1,3,22,0,0,0,0,0,132,2,10
Juanmi,Cádiz,ESP,FW,30,9.7,226,204,22,1,2,1,2,2,1,0,0,0,181,0,5
Rominigue Kouamé,Cádiz,MLI,MF,26,9.1,411,408,3,3,0,3,1,0,0,0,0,0,355,0,4
Joseba Zaldúa,Cádiz,ESP,DF,31,8.8,251,201,49,2,0,0,19,47,0,0,0,0,182,1,7
Darwin Machís,Cádiz,VEN,MF,30,8.7,290,253,36,10,0,6,64,6,20,12,3,0,177,1,16
Jorge Meré,Cádiz,ESP,DF,26,8.5,233,221,8,5,0,0,1,3,0,0,0,0,166,4,2
Luis Hernández,Cádiz,ESP,DF,34,8,363,297,66,8,1,2,2,58,0,0,0,0,257,0,1
Sergi Guardiola,Cádiz,ESP,"FW,MF",32,6.5,209,202,7,3,0,3,19,1,0,0,0,0,148,0,12
Aiham Ousou,Cádiz,SYR,DF,23,4.8,181,174,6,5,1,2,0,1,0,0,0,0,142,1,2
David Gil,Cádiz,ESP,GK,29,4.1,152,74,78,30,0,0,0,0,0,0,0,0,78,0,0
Brian Ocampo,Cádiz,URU,"MF,FW",24,3.5,132,118,14,1,1,3,24,6,7,3,3,0,83,0,3
Mamadou Mbaye,Cádiz,SEN,DF,25,3.5,84,80,3,3,0,0,0,0,0,0,0,0,47,1,1
Fede San Emeterio,Cádiz,ESP,MF,26,2.2,52,50,1,1,0,0,1,0,0,0,0,0,43,1,1
Álvaro Negredo,Cádiz,ESP,"FW,MF",37,1.6,22,17,3,0,0,0,2,1,0,0,0,0,10,2,1
Diadie Samassékou,Cádiz,MLI,MF,27,1,47,46,1,1,0,1,0,0,0,0,0,0,45,0,0
José Mari,Cádiz,ESP,"MF,FW",35,1,21,18,2,2,0,0,1,0,0,0,0,0,16,1,1
Victor Wehbi,Cádiz,BRA,GK,20,1,,,,,,,0,,,,,,,,
Moussa Diakité,Cádiz,MLI,MF,19,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl Etta,Cádiz,CMR,FW,19,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Milutin Osmajić,Cádiz,MNE,MF,24,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
Borja Vázquez,Cádiz,ESP,FW,18,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
Alexandre Oukidja,Metz,ALG,GK,35,34.2,1002,593,407,115,0,6,0,0,0,0,0,0,513,2,2
Danley Jean-Jacques,Metz,HAI,MF,23,30.2,743,728,14,14,1,8,20,0,0,0,0,0,572,1,20
Matthieu Udol,Metz,FRA,DF,27,30,1300,1028,266,30,2,3,73,235,1,0,1,0,969,6,34
Ismaël Traoré,Metz,CIV,DF,36,25.7,777,753,23,23,0,3,0,0,0,0,0,0,674,1,5
Lamine Camara,Metz,SEN,MF,19,25.1,983,840,140,61,1,19,119,3,74,33,40,0,715,3,20
Maxime Colin,Metz,FRA,DF,31,21.4,925,684,235,19,0,2,34,216,0,0,0,0,660,6,30
Kévin Van Den Kerkhof,Metz,ALG,"FW,MF",27,21.3,551,483,68,9,1,3,128,34,25,12,12,0,315,0,46
Fali Candé,Metz,GNB,DF,25,20.5,799,723,73,37,0,18,8,35,1,0,1,0,628,3,8
Georges Mikautadze,Metz,GEO,FW,22,19.4,430,358,67,9,2,1,34,4,8,3,3,0,299,5,16
Christophe Hérelle,Metz,MTQ,DF,30,19,609,580,28,27,0,2,1,1,0,0,0,0,543,1,4
Kévin N'Doram,Metz,FRA,MF,27,18.5,611,566,43,39,1,19,2,2,0,0,0,0,481,2,10
Cheikh Tidiane Sabaly,Metz,SEN,"FW,MF",24,15.8,370,367,3,0,1,2,16,3,0,0,0,0,290,0,13
Arthur Atta,Metz,FRA,"MF,FW",20,11.3,401,378,20,10,1,4,10,6,1,1,0,0,301,3,11
Koffi Kouao,Metz,CIV,DF,25,10.6,401,317,81,6,0,1,22,75,0,0,0,0,317,3,7
Sadibou Sané,Metz,SEN,DF,19,10.3,317,290,27,4,0,1,8,23,0,0,0,0,254,0,3
Ablie Jallow,Metz,GAM,"MF,FW",24,10.2,318,295,21,6,2,8,23,2,12,8,3,0,248,2,7
Papa Amadou Diallo,Metz,SEN,FW,19,10.1,257,255,2,1,2,0,14,1,0,0,0,0,167,0,7
Joel Asoro,Metz,SWE,"FW,MF",24,9.9,147,136,10,4,0,0,20,1,2,2,0,0,94,1,10
Simon Elisor,Metz,FRA,FW,24,8.5,157,139,18,0,0,0,4,0,0,0,0,0,111,0,5
Joseph Nduquidi,Metz,FRA,"MF,DF",18,8.3,212,194,17,4,1,2,0,13,0,0,0,0,173,1,1
Didier Lamkel Zé,Metz,CMR,"FW,MF",26,6.1,190,179,10,5,0,6,13,1,2,1,0,0,137,1,5
Benjamin Tetteh,Metz,GHA,"FW,MF",26,4,77,71,6,0,0,0,2,0,0,0,0,0,49,0,4
Oscar Estupiñan,Metz,COL,FW,26,2.9,61,54,5,0,0,0,1,0,0,0,0,0,41,2,1
Malick Mbaye,Metz,SEN,"MF,FW",19,2.5,54,49,5,1,0,0,20,0,3,0,3,0,34,0,5
Abou Lô,Metz,SEN,"MF,DF",23,2.2,74,73,1,1,0,0,0,0,0,0,0,0,65,0,1
Habib Maïga,Metz,CIV,"MF,FW",27,1.6,63,62,0,0,0,0,1,0,0,0,0,0,47,1,1
Ibou Sané,Metz,SEN,"MF,FW",18,1.5,46,40,6,0,0,0,4,3,1,0,1,0,37,0,2
Youssef Maziz,Metz,FRA,"FW,MF",25,1.4,39,33,5,1,1,2,4,1,3,2,1,0,30,1,0
Jean Frederic N'Guessan,Metz,CIV,"MF,FW",20,1.3,46,44,2,2,0,0,2,0,0,0,0,0,37,0,1
Guillaume Dietsch,Metz,FRA,GK,22,0.8,26,12,14,7,0,0,0,0,0,0,0,0,15,0,0
Yvon Mvogo,Lorient,SUI,GK,29,34,1149,835,314,86,0,1,0,0,0,0,0,0,869,0,1
Laurent Abergel,Lorient,FRA,MF,30,32.8,1836,1743,88,68,6,13,35,14,0,0,0,0,1551,5,25
Julien Ponceau,Lorient,FRA,MF,22,25.9,1200,1126,66,26,2,4,56,16,23,8,15,0,1014,8,29
Montassar Talbi,Lorient,TUN,DF,25,24.5,1188,1147,35,22,0,5,3,5,0,0,0,0,1008,6,6
Souleymane Touré,Lorient,FRA,DF,20,22.8,1280,1215,61,28,1,3,5,2,0,0,0,0,1144,4,8
Julien Laporte,Lorient,FRA,DF,29,20.7,1023,975,45,20,0,5,1,1,0,0,0,0,883,3,5
Théo Le Bris,Lorient,FRA,"DF,MF",20,17.8,680,602,75,2,0,1,37,68,3,2,0,0,531,3,16
Romain Faivre,Lorient,FRA,"MF,FW",25,16.1,601,546,54,19,2,2,38,4,25,11,3,0,495,1,9
Tiemoué Bakayoko,Lorient,FRA,MF,28,15.1,637,619,17,16,1,3,1,1,0,0,0,0,550,1,11
Formose Mendy,Lorient,SEN,DF,22,14,739,658,80,35,0,18,13,44,0,0,0,0,587,1,11
Nathaniel Adjei,Lorient,GHA,DF,20,13.8,669,628,40,27,0,3,2,11,0,0,0,0,578,1,5
Darlin Yongwa,Lorient,CMR,DF,22,12.9,614,499,112,11,1,0,76,100,1,0,1,0,421,3,29
Eli Junior Kroupi,Lorient,FRA,"FW,MF",17,12.9,279,239,38,3,3,0,14,4,9,3,3,0,216,2,8
Mohamed Bamba,Lorient,CIV,FW,21,12.6,256,228,25,0,0,0,2,1,0,0,0,0,185,3,14
Panos Katseris,Lorient,GRE,DF,22,11.6,393,307,86,2,0,0,45,83,1,0,0,0,275,0,20
Tosin Aiyegun,Lorient,BEN,"MF,FW",25,10.8,203,193,7,0,0,0,9,1,0,0,0,0,154,3,4
Gedeon Kalulu,Lorient,COD,DF,25,10.8,528,456,70,7,0,5,21,63,0,0,0,0,433,2,17
Ayman Kari,Lorient,FRA,MF,18,10.1,386,384,1,1,4,2,1,0,0,0,0,0,338,1,11
Imran Louza,Lorient,MAR,MF,24,9.6,583,493,87,37,1,4,53,6,37,19,13,0,465,3,4
Benjamin Mendy,Lorient,FRA,DF,29,7.9,468,364,101,25,0,1,96,59,17,6,10,0,318,3,12
Jean-Victor Makengo,Lorient,FRA,"MF,FW",25,6.3,277,271,6,4,0,2,6,1,1,0,0,0,244,0,6
Bamba Dieng,Lorient,SEN,FW,23,6.3,117,99,18,0,0,0,5,1,0,0,0,0,90,0,2
Vincent Le Goff,Lorient,FRA,"DF,MF",33,6,322,280,40,3,1,0,18,34,3,1,2,0,252,2,7
Badredine Bouanani,Lorient,ALG,MF,18,4.9,180,161,18,6,0,4,10,6,6,3,1,0,146,1,8
Siriné Doucouré,Lorient,MLI,FW,21,4.7,94,87,7,0,2,1,1,0,0,0,0,0,71,0,1
Igor Carioca,Lorient,BRA,"DF,MF",26,2.9,162,134,28,4,1,1,10,24,0,0,0,0,115,0,15
Bonke Innocent,Lorient,NGA,MF,27,2.3,96,95,1,1,0,0,0,0,0,0,0,0,91,0,1
Joel Mvuka,Lorient,NOR,"DF,FW",20,2.2,49,41,8,2,0,0,12,1,5,2,3,0,33,0,2
Loris Mouyokolo,Lorient,FRA,DF,22,2,55,54,1,1,0,0,0,0,0,0,0,0,48,0,1
Aurélien Pelon,Lorient,FRA,DF,19,2,33,33,0,0,0,0,0,0,0,0,0,0,26,0,0
Pablo Pagis,Lorient,FRA,MF,20,1.8,61,58,3,0,0,1,2,0,3,1,0,0,46,0,0
Bassirou Ndiaye,Lorient,SEN,FW,21,1.7,39,36,3,0,0,0,1,0,1,1,0,0,27,0,2
Bamo Meïté,Lorient,CIV,DF,21,1.6,56,54,2,1,0,0,0,1,0,0,0,0,48,0,1
Dembo Sylla,Lorient,GUI,DF,20,1.3,22,18,4,0,0,1,5,4,0,0,0,0,19,0,1
Alfred Gomis,Lorient,SEN,GK,29,1,,,,,,,0,,,,,,,,
Ibrahima Koné,Lorient,MLI,FW,24,0.4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Adrian Grbić,Lorient,AUT,FW,26,0.3,13,10,3,1,0,0,1,0,0,0,0,0,7,0,0
Gino Caoki,Lorient,FRA,MF,19,0.3,4,3,1,1,0,0,2,0,0,0,0,0,2,0,0
Royce Openda Owaga,Lorient,GAB,FW,21,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Morgan Gibbs-White,Nott'ham Forest,ENG,"MF,FW",23,39.1,1480,1255,214,91,17,17,202,5,97,42,45,0,1045,11,30
Murillo,Nott'ham Forest,BRA,DF,21,35.1,1460,1378,73,42,6,18,4,3,0,0,0,0,1123,9,12
Anthony Elanga,Nott'ham Forest,SWE,"FW,MF",21,29.7,712,695,13,0,4,2,62,6,0,0,0,0,498,4,37
Ryan Yates,Nott'ham Forest,ENG,MF,25,26.8,827,749,75,26,2,0,9,2,0,0,0,0,658,3,23
Danilo,Nott'ham Forest,BRA,MF,22,25.6,758,717,35,7,4,9,37,1,19,19,0,0,589,6,15
Chris Wood,Nott'ham Forest,NZL,FW,31,24.4,433,428,5,0,1,1,3,0,0,0,0,0,278,0,12
Callum Hudson-Odoi,Nott'ham Forest,ENG,"FW,MF",22,24.3,736,705,27,6,3,8,81,11,9,5,2,0,574,4,17
Neco Williams,Nott'ham Forest,WAL,DF,22,22.2,785,642,138,18,0,2,78,115,4,0,4,0,519,5,34
Matt Turner,Nott'ham Forest,USA,GK,29,21.3,578,373,199,63,0,0,0,0,0,0,0,0,398,6,2
Orel Mangala,Nott'ham Forest,BEL,MF,25,19.7,646,639,5,4,1,2,2,0,0,0,0,0,570,2,6
Nicolás Domínguez,Nott'ham Forest,ARG,"MF,FW",25,19.4,843,817,22,10,2,5,17,4,1,0,1,0,714,4,13
Harry Toffolo,Nott'ham Forest,ENG,DF,27,19.4,590,465,125,15,0,0,61,97,13,11,1,0,424,0,15
Ola Aina,Nott'ham Forest,NGA,DF,26,18.8,802,649,150,12,2,2,28,138,0,0,0,0,603,3,17
Moussa Niakhate,Nott'ham Forest,SEN,DF,27,18.6,774,687,86,11,0,3,11,74,0,0,0,0,617,1,7
Willy Boly,Nott'ham Forest,CIV,DF,32,17,671,597,71,15,1,1,1,56,0,0,0,0,503,3,10
Matz Sels,Nott'ham Forest,BEL,GK,31,16,378,254,122,29,0,0,0,0,0,0,0,0,263,2,0
Taiwo Awoniyi,Nott'ham Forest,NGA,FW,25,13.2,175,169,4,0,2,1,2,0,0,0,0,0,127,2,3
Gonzalo Montiel,Nott'ham Forest,ARG,DF,26,12.9,386,328,57,6,1,0,21,51,0,0,0,0,292,1,9
Andrew Omobamidele,Nott'ham Forest,IRL,DF,21,12.2,310,304,6,5,0,0,0,1,0,0,0,0,271,0,1
Ibrahim Sangaré,Nott'ham Forest,CIV,MF,25,11.5,425,414,8,7,3,6,2,1,0,0,0,0,339,3,16
Serge Aurier,Nott'ham Forest,CIV,"DF,MF",30,10.3,448,407,41,6,1,0,23,35,0,0,0,0,348,0,8
Divock Origi,Nott'ham Forest,BEL,FW,28,8.4,144,143,1,1,3,0,14,0,0,0,0,0,92,0,10
Nuno Tavares,Nott'ham Forest,POR,DF,23,7.7,274,225,48,8,0,4,26,39,1,0,1,0,201,1,7
Odisseas Vlachodimos,Nott'ham Forest,GRE,GK,29,7.3,176,119,55,11,0,0,0,0,0,0,0,0,141,2,0
Felipe,Nott'ham Forest,BRA,DF,34,6.5,215,206,8,7,0,1,0,1,0,0,0,0,183,1,1
Joe Worrall,Nott'ham Forest,ENG,DF,26,6.1,164,157,7,4,0,1,0,3,0,0,0,0,138,0,1
Scott McKenna,Nott'ham Forest,SCO,DF,26,4.8,186,168,18,1,0,0,0,17,0,0,0,0,137,0,2
Cheikhou Kouyaté,Nott'ham Forest,SEN,MF,33,3.8,74,73,0,0,0,0,0,0,0,0,0,0,47,1,1
Brennan Johnson,Nott'ham Forest,WAL,"FW,MF",22,2.8,61,55,5,0,0,0,4,0,0,0,0,0,47,1,2
Gio Reyna,Nott'ham Forest,USA,"FW,MF",20,2.6,140,129,9,4,0,0,8,1,4,3,1,0,118,2,3
Andrey Santos,Nott'ham Forest,BRA,MF,19,1.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Brandon Aguilera,Nott'ham Forest,CRC,FW,20,0.5,8,8,0,0,0,0,6,0,0,0,0,0,4,0,1
Joe Gardner,Nott'ham Forest,ENG,DF,18,0.3,,,,,,,0,,,,,,,,
Rodrigo Ribeiro,Nott'ham Forest,POR,"MF,FW",18,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Andrea Consigli,Sassuolo,ITA,GK,36,36.3,1235,855,379,126,0,1,0,1,0,0,0,0,838,1,0
Andrea Pinamonti,Sassuolo,ITA,FW,24,35.3,630,553,75,0,1,1,11,0,0,0,0,0,411,2,27
Armand Lauriente,Sassuolo,FRA,FW,24,34,908,805,103,15,4,11,142,14,72,47,6,1,628,0,32
Martin Erlic,Sassuolo,CRO,DF,25,30.4,1214,1144,68,53,0,13,5,7,0,0,0,0,972,2,7
Matheus Henrique,Sassuolo,BRA,MF,25,29.1,1017,963,51,22,5,16,27,9,15,5,8,0,831,3,17
Kristian Thorstvedt,Sassuolo,NOR,MF,24,27.3,978,957,20,13,0,8,26,2,5,2,2,0,710,1,28
Gian Marco Ferrari,Sassuolo,ITA,DF,31,26.2,1300,1193,104,69,0,10,14,7,0,0,0,0,1073,3,6
Jeremy Toljan,Sassuolo,GER,DF,28,25,1007,797,207,24,0,3,54,182,1,0,0,0,775,3,26
Daniel Boloca,Sassuolo,ROU,MF,24,22.8,1064,1048,15,13,1,3,8,0,0,0,0,0,956,1,15
