Player Name,Club Name,Country,Position,DefensiveErrors,TacklesAttempted,TackleWon,TacklesinDef3rd,TacklesinMid3rd,TacklesinAtt3rd,DribblesStopped,PassesBlocked,DribblesWinningPerc,DribblesNotStopped,TotalBlocks,ShotsBlocked,PassesBlocked,Tackles+Interception,Clearances
Kandet Diawara,Le Havre,GUI,FW,,,0,,,,,,,,,,0,0,
Matìas Soulé,Frosinone,ARG,"FW,MF",0,41,28,12,14,15,19,34,47.5,21,38,4,18,59,9
Caleb Okoli,Frosinone,ITA,DF,4,56,40,33,22,1,29,16,65.9,15,48,32,37,85,156
Enzo Barrenechea,Frosinone,ARG,MF,2,65,44,28,29,8,28,35,40,42,47,12,29,92,61
Simone Romagnoli,Frosinone,ITA,DF,0,35,16,23,11,1,15,15,75,5,51,36,31,64,147
Stefano Turati,Frosinone,ITA,GK,3,0,0,0,0,0,0,0,,0,0,0,0,0,6
Marco Brescianini,Frosinone,ITA,MF,0,28,13,13,12,3,9,17,36,16,22,5,11,38,37
Luca Mazzitelli,Frosinone,ITA,MF,0,45,25,15,24,6,26,16,53.1,23,23,7,24,64,62
Walid Cheddira,Frosinone,MAR,FW,0,12,7,1,8,3,4,5,50,4,6,1,5,17,10
Pol Lirola,Frosinone,ESP,DF,1,30,21,14,15,1,17,11,48.6,18,12,1,24,49,41
Ilario Monterisi,Frosinone,ITA,DF,0,23,17,14,7,2,12,4,46.2,14,22,18,10,31,63
Francesco Gelli,Frosinone,ITA,"MF,DF",1,19,14,8,4,7,10,16,41.7,14,19,3,11,30,27
Anthony Oyono,Frosinone,GAB,DF,0,37,32,21,14,2,23,14,67.6,11,17,3,12,46,32
Riccardo Marchizza,Frosinone,ITA,DF,0,7,7,4,3,0,3,8,23.1,10,10,2,9,14,33
Nadir Zortea,Frosinone,ITA,DF,1,21,14,8,13,0,10,8,45.5,12,13,5,4,25,29
Emanuele Valeri,Frosinone,ITA,DF,0,19,16,10,5,4,10,11,47.6,11,14,3,9,28,22
Abdou Harroui,Frosinone,NED,"MF,FW",0,23,13,11,11,1,8,16,50,8,19,3,6,28,8
Reinier,Frosinone,BRA,"MF,FW",0,21,11,6,12,3,5,20,29.4,12,24,4,10,31,5
Michele Cerofolini,Frosinone,ITA,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,5
Kaio Jorge,Frosinone,BRA,FW,0,6,4,0,1,5,3,6,75,1,6,0,2,7,0
Luca Garritano,Frosinone,ITA,"MF,DF",1,10,7,7,2,1,5,13,33.3,10,13,0,4,14,8
Arijon Ibrahimović,Frosinone,GER,"FW,DF",0,7,7,4,2,1,1,4,11.1,8,4,0,2,8,3
Jaime Báez,Frosinone,URU,"FW,MF",0,4,2,0,2,2,0,5,0,7,5,0,4,8,1
Marvin Cuni,Frosinone,ALB,FW,0,8,3,1,3,4,3,9,75,1,10,1,1,9,0
Giuseppe Caso,Frosinone,ITA,"FW,MF",0,4,6,2,0,2,2,0,66.7,1,0,0,1,4,0
Mateus Lusuardi,Frosinone,BRA,DF,0,2,4,1,1,0,1,2,33.3,2,4,2,5,6,8
Mehdi Bourabia,Frosinone,MAR,MF,0,5,5,1,4,0,2,3,50,2,3,0,2,5,4
Kevin Bonifazi,Frosinone,ITA,DF,0,5,3,2,3,0,2,1,66.7,1,1,0,3,8,9
Demba Seck,Frosinone,SEN,"FW,MF",0,7,4,2,3,2,4,3,80,1,3,0,1,8,1
Giorgi Kvernadze,Frosinone,GEO,"FW,DF",0,3,0,2,0,1,2,1,100,0,1,0,2,4,0
Farés Ghedjemis,Frosinone,FRA,"FW,MF",0,2,0,1,0,1,0,2,0,2,2,0,1,3,2
Gennaro Borrelli,Frosinone,ITA,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Karlo Lulić,Frosinone,CRO,MF,0,0,0,0,0,0,0,1,,0,1,0,1,1,0
Luigi Canotto,Frosinone,ITA,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Przemysław Szymiński,Frosinone,POL,MF,0,0,0,0,0,0,0,0,,0,1,1,0,0,0
Rubén Alcaraz,Cádiz,ESP,MF,2,97,59,39,52,6,50,46,41.3,71,60,14,33,130,55
Jeremías Ledesma,Cádiz,ARG,GK,3,1,1,1,0,0,1,0,25,3,0,0,0,1,15
Chris Ramos,Cádiz,ESP,"FW,MF",0,28,15,9,15,4,8,16,29.6,19,23,7,9,37,44
Isaac Carcelen,Cádiz,ESP,DF,2,50,31,30,15,5,25,17,55.6,20,24,7,27,77,87
Fali,Cádiz,ESP,DF,0,41,26,29,11,1,21,14,58.3,15,38,24,27,68,120
Javi Hernández ,Cádiz,ESP,DF,1,43,24,26,12,5,25,25,54.3,21,34,9,19,62,72
Roberto Navarro,Cádiz,ESP,"MF,FW",1,46,29,20,21,5,22,33,51.2,21,33,0,19,65,7
Víctor Chust,Cádiz,ESP,DF,1,29,18,23,5,1,18,6,56.3,14,27,21,11,40,92
Gonzalo Escalante,Cádiz,ARG,MF,2,39,24,16,14,9,20,18,36.4,35,23,5,26,65,33
Iván Alejo,Cádiz,ESP,MF,0,40,23,23,11,6,17,20,29.8,40,20,0,7,47,17
Rubén Sobrino,Cádiz,ESP,"MF,FW",0,52,28,18,26,8,22,24,43.1,29,26,2,16,68,18
Lucas,Cádiz,BRA,DF,0,47,28,32,11,4,32,23,58.2,23,27,4,17,64,45
Roger Martí,Cádiz,ESP,FW,0,12,6,1,9,2,2,15,28.6,5,16,1,7,19,4
Álex Fernández,Cádiz,ESP,MF,0,19,9,10,9,0,11,12,50,11,17,5,15,34,30
Maxi Gómez,Cádiz,URU,FW,0,6,4,2,3,1,3,5,60,2,8,3,3,9,3
Juanmi,Cádiz,ESP,FW,0,9,4,2,7,0,2,6,22.2,7,6,0,6,15,3
Rominigue Kouamé,Cádiz,MLI,MF,1,14,9,6,7,1,7,8,46.7,8,10,2,13,27,10
Joseba Zaldúa,Cádiz,ESP,DF,0,20,13,17,2,1,13,2,61.9,8,6,4,5,22,20
Darwin Machís,Cádiz,VEN,MF,0,23,14,7,9,7,13,7,54.2,11,8,1,4,27,2
Jorge Meré,Cádiz,ESP,DF,0,8,7,6,2,0,4,2,57.1,3,5,3,11,16,33
Luis Hernández,Cádiz,ESP,DF,0,7,3,4,3,0,4,1,50,4,3,2,8,15,25
Sergi Guardiola,Cádiz,ESP,"FW,MF",0,10,8,2,6,2,4,10,44.4,5,10,0,0,10,4
Aiham Ousou,Cádiz,SYR,DF,0,8,5,6,2,0,5,1,100,0,1,0,7,15,15
David Gil,Cádiz,ESP,GK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Brian Ocampo,Cádiz,URU,"MF,FW",0,4,4,1,3,0,2,4,40,3,4,0,3,7,0
Mamadou Mbaye,Cádiz,SEN,DF,0,6,3,3,3,0,2,3,40,3,10,7,6,11,26
Fede San Emeterio,Cádiz,ESP,MF,0,3,6,2,1,0,1,1,25,3,3,2,3,5,1
Álvaro Negredo,Cádiz,ESP,"FW,MF",0,0,1,0,0,0,0,1,,0,1,0,1,1,0
Diadie Samassékou,Cádiz,MLI,MF,0,5,3,2,2,1,5,0,83.3,1,0,0,3,8,1
José Mari,Cádiz,ESP,"MF,FW",0,2,1,0,2,0,1,0,50,1,0,0,2,2,0
Victor Wehbi,Cádiz,BRA,GK,,,0,,,,,,,,,,0,0,
Moussa Diakité,Cádiz,MLI,MF,0,0,0,0,0,0,0,0,,0,0,0,2,0,0
Karl Etta,Cádiz,CMR,FW,0,1,1,0,1,0,0,0,,0,0,0,0,1,0
Milutin Osmajić,Cádiz,MNE,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Borja Vázquez,Cádiz,ESP,FW,0,1,0,1,0,0,1,0,100,0,0,0,0,1,1
Alexandre Oukidja,Metz,ALG,GK,3,2,1,2,0,0,1,1,50,1,1,0,3,5,24
Danley Jean-Jacques,Metz,HAI,MF,0,54,29,24,21,9,19,41,33.9,37,48,7,44,98,44
Matthieu Udol,Metz,FRA,DF,0,55,37,38,12,5,38,46,67.9,18,62,16,50,105,108
Ismaël Traoré,Metz,CIV,DF,0,19,13,13,6,0,8,13,38.1,13,33,20,33,49,86
Lamine Camara,Metz,SEN,MF,0,62,42,26,30,6,24,33,49,25,35,2,28,90,34
Maxime Colin,Metz,FRA,DF,0,39,23,25,7,7,16,15,55.2,13,22,7,21,59,71
Kévin Van Den Kerkhof,Metz,ALG,"FW,MF",1,31,24,11,13,7,13,13,40.6,19,15,2,11,42,32
Fali Candé,Metz,GNB,DF,1,40,19,31,9,0,20,13,57.1,15,41,28,20,60,107
Georges Mikautadze,Metz,GEO,FW,0,4,3,1,2,1,0,11,0,9,11,0,8,12,3
Christophe Hérelle,Metz,MTQ,DF,2,32,16,24,7,1,13,7,56.5,10,16,9,19,50,68
Kévin N'Doram,Metz,FRA,MF,0,31,23,20,9,2,17,9,44.7,21,17,8,30,58,38
Cheikh Tidiane Sabaly,Metz,SEN,"FW,MF",0,40,20,23,12,5,16,17,40,24,19,2,12,50,14
Arthur Atta,Metz,FRA,"MF,FW",0,18,16,8,7,3,8,10,42.1,11,13,3,10,28,23
Koffi Kouao,Metz,CIV,DF,1,20,15,12,7,1,11,3,64.7,6,9,6,14,33,38
Sadibou Sané,Metz,SEN,DF,0,19,13,16,2,1,6,5,85.7,1,14,9,9,27,64
Ablie Jallow,Metz,GAM,"MF,FW",0,8,5,2,3,3,3,4,60,2,4,0,8,16,3
Papa Amadou Diallo,Metz,SEN,FW,0,18,8,10,7,1,7,10,33.3,14,11,1,11,29,16
Joel Asoro,Metz,SWE,"FW,MF",0,13,9,7,6,0,3,6,30,7,7,1,8,19,9
Simon Elisor,Metz,FRA,FW,0,9,2,3,2,4,2,5,33.3,4,6,1,0,9,9
Joseph Nduquidi,Metz,FRA,"MF,DF",1,11,4,6,3,2,1,8,11.1,8,11,3,11,22,15
Didier Lamkel Zé,Metz,CMR,"FW,MF",0,7,2,2,4,1,2,4,40,3,4,0,0,7,11
Benjamin Tetteh,Metz,GHA,"FW,MF",0,6,8,1,5,0,4,0,57.1,3,0,0,1,6,1
Oscar Estupiñan,Metz,COL,FW,0,5,4,0,3,2,1,2,50,1,2,0,0,5,0
Malick Mbaye,Metz,SEN,"MF,FW",0,5,4,0,1,4,1,1,50,1,1,0,2,6,2
Abou Lô,Metz,SEN,"MF,DF",0,3,1,2,1,0,1,3,25,3,5,2,4,7,8
Habib Maïga,Metz,CIV,"MF,FW",0,2,2,1,0,1,1,2,33.3,2,2,0,4,6,2
Ibou Sané,Metz,SEN,"MF,FW",0,6,4,2,1,3,2,3,100,0,3,0,1,7,2
Youssef Maziz,Metz,FRA,"FW,MF",0,0,0,0,0,0,0,1,0,2,1,0,1,1,2
Jean Frederic N'Guessan,Metz,CIV,"MF,FW",0,3,1,0,3,0,0,3,0,3,3,0,1,4,0
Guillaume Dietsch,Metz,FRA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Yvon Mvogo,Lorient,SUI,GK,3,0,0,0,0,0,0,0,0,1,0,0,0,0,15
Laurent Abergel,Lorient,FRA,MF,3,85,53,43,34,8,38,23,39.6,58,29,6,62,146,61
Julien Ponceau,Lorient,FRA,MF,0,32,15,12,14,6,9,21,30,21,22,1,19,51,20
Montassar Talbi,Lorient,TUN,DF,0,38,22,23,13,2,19,16,59.4,13,39,23,32,70,114
Souleymane Touré,Lorient,FRA,DF,2,25,12,16,9,0,8,18,57.1,6,38,20,36,61,101
Julien Laporte,Lorient,FRA,DF,1,23,15,15,7,1,16,10,44.4,20,36,26,13,34,116
Théo Le Bris,Lorient,FRA,"DF,MF",0,35,24,25,7,3,19,21,47.5,21,24,3,15,47,42
Romain Faivre,Lorient,FRA,"MF,FW",1,13,6,5,4,4,6,5,40,9,6,1,7,20,3
Tiemoué Bakayoko,Lorient,FRA,MF,1,34,17,14,17,3,15,6,53.6,13,10,4,27,60,15
Formose Mendy,Lorient,SEN,DF,1,33,19,24,8,1,20,11,60.6,13,23,12,20,53,59
Nathaniel Adjei,Lorient,GHA,DF,1,13,9,8,3,2,6,7,85.7,1,15,8,18,31,64
Darlin Yongwa,Lorient,CMR,DF,0,30,23,17,11,2,14,12,56,11,14,2,15,45,36
Eli Junior Kroupi,Lorient,FRA,"FW,MF",0,7,4,2,2,3,1,6,11.1,8,6,0,10,17,5
Mohamed Bamba,Lorient,CIV,FW,0,14,9,3,8,3,4,6,40,6,7,1,2,16,3
Panos Katseris,Lorient,GRE,DF,0,26,20,16,8,2,16,16,64,9,20,4,8,34,18
Tosin Aiyegun,Lorient,BEN,"MF,FW",0,6,4,2,3,1,3,3,33.3,6,4,1,3,8,8
Gedeon Kalulu,Lorient,COD,DF,0,23,17,13,8,2,12,16,54.5,10,18,2,5,28,30
Ayman Kari,Lorient,FRA,MF,1,18,14,9,9,0,12,17,63.2,7,19,2,6,24,9
Imran Louza,Lorient,MAR,MF,0,13,7,2,8,3,2,7,25,6,8,1,9,22,4
Benjamin Mendy,Lorient,FRA,DF,0,3,1,2,1,0,1,6,20,4,8,2,7,10,20
Jean-Victor Makengo,Lorient,FRA,"MF,FW",0,5,5,3,2,0,2,11,33.3,4,12,1,8,13,5
Bamba Dieng,Lorient,SEN,FW,0,3,3,0,3,0,1,3,33.3,2,3,0,0,3,7
Vincent Le Goff,Lorient,FRA,"DF,MF",0,5,0,4,0,1,4,8,50,4,11,3,3,8,10
Badredine Bouanani,Lorient,ALG,MF,0,4,2,1,1,2,2,3,50,2,3,0,2,6,3
Siriné Doucouré,Lorient,MLI,FW,0,8,6,0,4,4,3,4,100,0,4,0,1,9,6
Igor Carioca,Lorient,BRA,"DF,MF",0,8,6,6,1,1,4,0,66.7,2,0,0,3,11,6
Bonke Innocent,Lorient,NGA,MF,0,6,4,2,2,2,2,1,22.2,7,2,1,4,10,2
Joel Mvuka,Lorient,NOR,"DF,FW",0,5,3,3,1,1,3,1,42.9,4,1,0,2,7,1
Loris Mouyokolo,Lorient,FRA,DF,0,4,1,4,0,0,1,1,100,0,1,0,0,4,3
Aurélien Pelon,Lorient,FRA,DF,0,1,2,1,0,0,0,0,0,2,2,2,1,1,7
Pablo Pagis,Lorient,FRA,MF,0,10,6,5,4,1,6,2,60,4,2,0,3,13,1
Bassirou Ndiaye,Lorient,SEN,FW,0,5,2,2,2,1,3,0,60,2,1,1,1,6,0
Bamo Meïté,Lorient,CIV,DF,0,2,1,2,0,0,0,1,0,1,3,2,3,5,9
Dembo Sylla,Lorient,GUI,DF,0,1,3,0,1,0,0,0,,0,0,0,1,2,2
Alfred Gomis,Lorient,SEN,GK,,,0,,,,,,,,,,0,0,
Ibrahima Koné,Lorient,MLI,FW,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Adrian Grbić,Lorient,AUT,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Gino Caoki,Lorient,FRA,MF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Royce Openda Owaga,Lorient,GAB,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Morgan Gibbs-White,Nott'ham Forest,ENG,"MF,FW",0,36,24,6,20,10,14,23,42.4,19,31,8,18,53,21
Murillo,Nott'ham Forest,BRA,DF,0,50,35,36,13,1,19,17,57.6,14,41,24,43,87,188
Anthony Elanga,Nott'ham Forest,SWE,"FW,MF",1,33,19,20,6,7,17,20,47.2,19,22,2,9,41,20
Ryan Yates,Nott'ham Forest,ENG,MF,1,66,42,39,21,6,19,27,55.9,15,42,15,25,87,44
Danilo,Nott'ham Forest,BRA,MF,0,36,22,22,12,2,21,25,45.7,25,33,8,35,71,42
Chris Wood,Nott'ham Forest,NZL,FW,0,7,5,1,4,2,3,8,33.3,6,11,3,2,8,26
Callum Hudson-Odoi,Nott'ham Forest,ENG,"FW,MF",1,18,10,4,5,9,7,15,25,21,16,1,7,25,12
Neco Williams,Nott'ham Forest,WAL,DF,0,69,44,42,18,9,35,31,62.5,21,44,13,24,91,53
Matt Turner,Nott'ham Forest,USA,GK,4,0,0,0,0,0,0,0,,0,0,0,0,0,8
Orel Mangala,Nott'ham Forest,BEL,MF,0,27,14,16,10,1,14,6,48.3,15,12,6,29,53,32
Nicolás Domínguez,Nott'ham Forest,ARG,"MF,FW",0,63,45,35,27,1,23,26,47.9,25,31,5,21,81,24
Harry Toffolo,Nott'ham Forest,ENG,DF,0,26,20,20,6,0,15,21,62.5,9,34,13,17,40,49
Ola Aina,Nott'ham Forest,NGA,DF,1,47,31,31,12,4,29,16,70.7,12,19,3,18,65,51
Moussa Niakhate,Nott'ham Forest,SEN,DF,0,42,25,33,9,0,20,7,80,5,19,12,15,56,51
Willy Boly,Nott'ham Forest,CIV,DF,0,46,31,36,9,1,22,11,55,18,32,21,25,71,90
Matz Sels,Nott'ham Forest,BEL,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,11
Taiwo Awoniyi,Nott'ham Forest,NGA,FW,0,9,7,1,4,4,1,5,50,1,7,2,1,10,9
Gonzalo Montiel,Nott'ham Forest,ARG,DF,1,22,23,12,8,2,16,5,55.2,13,8,3,10,31,31
Andrew Omobamidele,Nott'ham Forest,IRL,DF,1,10,3,9,1,0,5,4,62.5,3,12,8,15,23,42
Ibrahim Sangaré,Nott'ham Forest,CIV,MF,0,42,23,25,13,4,12,17,41.4,17,24,7,16,58,21
Serge Aurier,Nott'ham Forest,CIV,"DF,MF",1,20,17,9,11,0,5,7,45.5,6,10,3,9,29,36
Divock Origi,Nott'ham Forest,BEL,FW,0,6,4,5,0,1,0,6,,0,6,0,2,8,4
Nuno Tavares,Nott'ham Forest,POR,DF,0,11,12,9,1,1,8,6,88.9,1,6,0,1,12,21
Odisseas Vlachodimos,Nott'ham Forest,GRE,GK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Felipe,Nott'ham Forest,BRA,DF,0,12,11,9,3,0,9,3,75,3,4,1,6,16,12
Joe Worrall,Nott'ham Forest,ENG,DF,1,7,5,6,1,0,3,1,50,3,5,4,3,10,32
Scott McKenna,Nott'ham Forest,SCO,DF,0,4,0,3,1,0,2,2,66.7,1,6,4,5,9,27
Cheikhou Kouyaté,Nott'ham Forest,SEN,MF,0,8,6,3,3,2,1,3,25,3,4,1,2,10,10
Brennan Johnson,Nott'ham Forest,WAL,"FW,MF",0,4,1,1,1,2,2,3,50,2,4,1,0,4,0
Gio Reyna,Nott'ham Forest,USA,"FW,MF",0,7,3,4,0,3,3,3,50,3,3,0,2,9,0
Andrey Santos,Nott'ham Forest,BRA,MF,0,0,0,0,0,0,0,1,,0,1,0,1,0,0
Brandon Aguilera,Nott'ham Forest,CRC,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Joe Gardner,Nott'ham Forest,ENG,DF,,,0,,,,,,,,,,0,0,
Rodrigo Ribeiro,Nott'ham Forest,POR,"MF,FW",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
Andrea Consigli,Sassuolo,ITA,GK,1,0,0,0,0,0,0,1,,0,1,0,1,1,19
Andrea Pinamonti,Sassuolo,ITA,FW,0,13,10,1,6,6,5,17,22.7,17,19,2,2,14,40
Armand Lauriente,Sassuolo,FRA,FW,0,31,20,8,14,9,13,25,29.5,31,29,4,15,46,11
Martin Erlic,Sassuolo,CRO,DF,1,37,22,26,8,3,20,15,66.7,10,31,16,30,65,128
Matheus Henrique,Sassuolo,BRA,MF,6,43,30,21,18,4,18,10,41.9,25,18,8,25,68,31
Kristian Thorstvedt,Sassuolo,NOR,MF,0,40,22,7,28,5,22,16,50,22,25,9,23,61,36
Gian Marco Ferrari,Sassuolo,ITA,DF,0,22,11,11,11,0,12,11,66.7,6,28,17,25,47,76
Jeremy Toljan,Sassuolo,GER,DF,1,13,13,8,4,1,9,12,60,6,17,5,16,29,49
Daniel Boloca,Sassuolo,ROU,MF,2,48,34,18,25,5,27,10,58.7,19,23,13,14,62,33
Ruan,Sassuolo,BRA,DF,2,25,16,11,10,4,10,3,55.6,8,18,15,26,49,68
Marcus Pedersen,Sassuolo,NOR,DF,0,36,26,25,5,6,21,14,84,4,19,5,10,46,51
Nedim Bajrami,Sassuolo,ALB,"MF,FW",0,13,7,6,3,4,5,4,38.5,8,5,1,7,19,8
Domenico Berardi,Sassuolo,ITA,FW,0,17,8,7,9,1,2,17,9.5,19,17,0,13,30,9
Josh Doig,Sassuolo,SCO,DF,0,25,17,16,9,0,15,21,55.6,12,31,10,16,41,38
Mattia Viti,Sassuolo,ITA,DF,0,24,19,14,7,3,10,10,45.5,12,20,10,10,34,44
Matías Viña,Sassuolo,URU,DF,0,34,21,22,7,5,20,10,55.6,16,12,2,13,43,34
Grégoire Defrel,Sassuolo,MTQ,"FW,MF",0,17,9,7,5,5,7,10,46.7,8,10,0,3,20,9
Uroš Račić,Sassuolo,SRB,MF,0,10,6,6,4,0,0,9,0,9,16,7,8,17,22
Cristian Volpato,Sassuolo,ITA,"MF,FW",0,16,8,9,6,1,9,7,36,16,7,0,4,17,5
Samuele Mulattieri,Sassuolo,ITA,"FW,MF",0,1,2,0,0,1,1,5,50,1,7,2,1,2,2
Samu Castillejo,Sassuolo,ESP,"FW,MF",0,12,11,5,5,2,7,15,36.8,12,16,1,3,13,3
Filippo Missori,Sassuolo,ITA,DF,0,6,4,2,4,0,4,1,36.4,7,3,2,6,10,8
Luca Lipani,Sassuolo,ITA,MF,0,9,7,4,3,2,3,7,27.3,8,9,2,6,15,7
Alessio Cragno,Sassuolo,ITA,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,3
Pedro Obiang,Sassuolo,EQG,MF,0,8,4,3,4,1,2,2,20,8,6,4,8,16,10
Marash Kumbulla,Sassuolo,ALB,DF,0,3,2,2,1,0,1,2,50,1,8,6,0,3,22
Emil Ceide,Sassuolo,NOR,"FW,MF",0,2,3,1,1,0,1,5,100,0,6,1,0,2,0
Maxime Lopez,Sassuolo,FRA,MF,0,2,2,1,1,0,1,0,50,1,1,1,5,4,0
Kevin Miranda,Sassuolo,ITA,DF,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
Justin Kumi,Sassuolo,ITA,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Marvin Schwäbe,Köln,GER,GK,1,1,0,1,0,0,1,0,100,0,0,0,0,1,10
Timo Hübers,Köln,GER,DF,1,68,52,51,14,3,49,26,61.3,31,54,28,67,131,168
Julian Chabot,Köln,GER,DF,0,59,44,40,17,2,35,23,59.3,24,66,43,49,104,145
Eric Martel,Köln,GER,MF,0,70,46,32,34,4,37,46,55.2,30,65,19,44,113,80
Florian Kainz,Köln,AUT,"MF,FW",1,28,21,8,13,7,17,14,43.6,22,20,6,14,41,23
Dejan Ljubicic,Köln,AUT,"MF,FW",0,43,28,20,18,5,20,20,46.5,23,22,2,18,61,11
Linton Maina,Köln,GER,"FW,MF",0,18,15,11,5,2,9,11,32.1,19,12,1,6,24,12
Max Finkgräfe,Köln,GER,"DF,FW",0,65,39,40,25,0,39,25,52.7,35,35,10,22,87,39
Rasmus Carstensen,Köln,DEN,"DF,FW",2,47,23,23,20,4,31,29,55.4,25,38,9,20,67,50
Denis Huseinbasic,Köln,BIH,MF,0,38,21,17,15,6,20,25,64.5,11,26,1,13,51,14
Jan Thielmann,Köln,GER,"FW,DF",0,28,18,13,9,6,12,25,50,12,31,6,8,36,28
Davie Selke,Köln,GER,FW,0,4,2,1,3,0,0,2,0,2,5,3,0,4,20
Benno Schmitz,Köln,GER,DF,0,27,18,20,7,0,17,15,50,17,19,4,9,34,29
Luca Waldschmidt,Köln,GER,"MF,FW",1,19,14,4,12,3,5,15,31.3,11,18,3,6,25,8
Leart Paqarada,Köln,KVX,DF,1,21,13,9,9,3,11,12,50,11,17,5,11,31,30
Faride Alidou,Köln,GER,"FW,MF",1,10,4,3,6,1,4,21,22.2,14,23,2,8,18,15
Sargis Adamyan,Köln,ARM,"FW,MF",0,14,9,2,9,3,6,15,54.5,5,16,1,5,19,7
Steffen Tigges,Köln,GER,FW,0,10,6,4,5,1,3,2,42.9,4,4,2,2,11,12
Luca Kilian,Köln,GER,DF,0,16,9,15,1,0,9,7,64.3,5,12,5,8,23,28
Dominique Heintz,Köln,GER,DF,0,12,5,6,6,0,8,5,66.7,4,6,1,3,15,28
Mark Uth,Köln,GER,"MF,FW",0,8,4,2,3,3,4,6,33.3,8,6,0,1,9,2
Jacob Christensen,Köln,DEN,MF,0,10,6,7,3,0,4,6,57.1,3,8,2,4,14,4
Mathias Olesen,Köln,LUX,"MF,FW",0,0,0,0,0,0,0,0,,0,0,0,3,2,2
Damion Downs,Köln,USA,"FW,MF",0,1,1,1,0,0,1,1,50,1,1,0,0,1,1
Justin Diehl,Köln,GER,"FW,MF",1,0,0,0,0,0,0,0,,0,1,1,0,0,0
Florian Dietz,Köln,GER,"FW,MF",0,0,0,0,0,0,0,1,,0,1,0,0,0,0
Andy Pelmard,Clermont Foot,FRA,DF,2,51,43,41,9,1,32,17,80,8,37,20,36,84,99
Mory Diaw,Clermont Foot,SEN,GK,5,1,1,1,0,0,1,0,50,1,0,0,1,2,13
Neto Borges,Clermont Foot,BRA,DF,0,48,26,25,18,5,28,22,44.4,35,28,6,59,105,84
Muhammed Cham,Clermont Foot,AUT,"MF,FW",1,25,15,10,13,2,11,18,40.7,16,20,2,8,33,5
Johan Gastien,Clermont Foot,FRA,MF,4,43,22,18,21,4,23,22,28.4,58,31,9,39,79,24
Jim Allevinah,Clermont Foot,GAB,"MF,DF",0,30,18,11,14,5,14,17,40,21,20,3,16,43,30
Maximiliano Caufriez,Clermont Foot,BEL,DF,2,38,28,31,5,2,19,6,65.5,10,18,12,19,56,69
Yohann Magnin,Clermont Foot,FRA,MF,1,49,32,12,32,5,22,25,46.8,25,38,13,19,68,26
Shamar Nicholson,Clermont Foot,JAM,FW,0,6,2,0,4,2,1,4,25,3,6,2,0,6,15
Maxime Gonalons,Clermont Foot,FRA,MF,0,47,34,14,27,6,25,15,43.9,32,18,3,20,67,11
Habib Keita,Clermont Foot,MLI,MF,0,34,19,14,15,5,17,17,60.7,11,27,10,30,63,30
Mehdi Zeffane,Clermont Foot,ALG,"DF,MF",0,31,20,17,11,3,17,11,50,17,14,3,16,47,34
Elba Rashani,Clermont Foot,KVX,"MF,FW",0,30,18,4,17,9,11,14,45.8,13,17,3,12,42,15
Chrislain Matsima,Clermont Foot,FRA,DF,1,18,11,11,7,0,10,4,55.6,8,14,10,13,31,74
Cheick Konaté,Clermont Foot,MLI,DF,0,26,17,17,9,0,20,14,55.6,16,16,2,13,39,21
Alidu Seidu,Clermont Foot,GHA,DF,0,32,24,17,15,0,24,8,77.4,7,15,7,25,57,37
Florent Ogier,Clermont Foot,FRA,DF,3,19,10,13,6,0,11,6,61.1,7,25,19,11,28,35
Grejohn Kyei,Clermont Foot,FRA,FW,0,6,4,2,2,2,2,4,66.7,1,5,1,1,7,10
Bilal Boutobba,Clermont Foot,FRA,"FW,MF",0,22,14,6,10,6,10,9,43.5,13,9,0,8,30,3
Alan Virginius,Clermont Foot,FRA,FW,0,9,5,4,4,1,4,7,36.4,7,7,0,3,12,7
Massamba Ndiaye,Clermont Foot,SEN,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,2
Yoël Armougom,Clermont Foot,FRA,"DF,MF",0,3,3,2,0,1,2,1,66.7,1,1,0,3,4,3
Jérémy Jacquet,Clermont Foot,FRA,DF,0,4,3,4,0,0,3,4,100,0,7,3,6,10,10
Jérémie Bela,Clermont Foot,ANG,"MF,FW",0,1,1,0,1,0,1,1,33.3,2,1,0,0,1,1
Mateusz Wieteska,Clermont Foot,POL,DF,0,4,1,3,1,0,3,2,60,2,4,2,5,9,8
